logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu30.Ref._YPGlu30.C.1	log2.YPGlu30.Ref._YPGlu30.C.2	log2.YPGlu30.Ref._YPGlu30.C.3	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.1	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.2	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.3
CAGL0F04631g	3.081	-0.833666666666667	9.33905468464458	1.11740517658598e-05	0.000119758717984309	3.52168717486875	-2.512	-2.4495	-2.161	0.6715	1.495	-0.046
CAGL0L03938g	1.34733333333333	0.0345	9.33323052419998	1.12273835902222e-05	0.000119930994688268	3.51651090750124	-0.6555	-0.71	-0.552	0.6845	0.996	0.444
CAGL0E03025g	1.1685	-0.0229166666666667	9.33218943386779	1.12369466036246e-05	0.000119930994688268	3.51558533610447	-0.692	-0.6095	-0.52	0.459	0.4235	0.8015
CAGL0J04290g	1.71966666666667	-1.19666666666667	9.32269910092596	1.13245390751495e-05	0.000120614581459441	3.5071439267611	-2.076	-2.2215	-1.872	-0.283	-0.000499999999999999	-0.727
CAGL0K07095g	1.00383333333333	0.105583333333333	9.31584290033924	1.13882912087571e-05	0.000121041941623367	3.5010408874037	-0.404	-0.414	-0.371	0.6585	0.7345	0.4295
CAGL0M06919g	-0.962833333333334	-0.140583333333333	-9.31026724552291	1.14404301575078e-05	0.00012134435548015	3.49607486168266	0.325	0.4355	0.262	-0.6625	-0.707	-0.4965
CAGL0L00649g	1.61366666666667	-0.7935	9.30099149243735	1.15277577695644e-05	0.000122017981515451	3.48780760212822	-1.632	-1.6055	-1.5635	0.279	0.1745	-0.4135
CAGL0J01287g	1.36966666666667	0.359833333333333	9.29485065523717	1.15859785532217e-05	0.000122381377583824	3.48233050066879	-0.543	-0.1695	-0.2625	1.0035	0.843	1.2875
CAGL0G07535g	-1.40833333333333	-0.267166666666667	-9.28622808903854	1.16682803347999e-05	0.000122997119660864	3.47463463405496	0.688	0.364	0.259	-1.0995	-1.092	-0.7225
CAGL0D01980g	1.27566666666667	0.0503333333333333	9.27584593625264	1.1768239924266e-05	0.000123686530878298	3.46536010342312	-0.751	-0.634	-0.3775	0.7725	0.817	0.475
CAGL0H07777g	0.819166666666667	0.167083333333333	9.27358390193612	1.17901447812343e-05	0.000123686530878298	3.46333820669824	-0.2815	-0.247	-0.199	0.557	0.5795	0.5935
CAGL0G09064g	3.967	-2.33533333333333	9.27193792792939	1.18061123559414e-05	0.000123686530878298	3.4618667019362	-4.467	-4.3865	-4.103	0.201	0.28	-1.5365
CAGL0D04686g	0.958666666666667	0.135	9.26700751240687	1.18540861410754e-05	0.000123934182130211	3.45745755010484	-0.338	-0.422	-0.273	0.741	0.6005	0.5015
CAGL0H03905g	-1.09583333333333	-0.554083333333333	-9.26454431059354	1.18781345746503e-05	0.000123934182130211	3.45525401036594	0.049	-0.105	0.0375	-1.2215	-0.8925	-1.192
CAGL0H06787g	1.10716666666667	-0.470583333333333	9.23564498453565	1.21643644043304e-05	0.000126662680575985	3.42936337227921	-1.042	-1.0025	-1.028	0.3155	0.0105	-0.077
CAGL0J07898g	-0.932166666666667	-0.24275	-9.23297744479004	1.21911684446899e-05	0.000126684291971899	3.42697003239094	0.1705	0.3385	0.161	-0.75	-0.7635	-0.613
CAGL0J10252g	-1.11233333333333	-0.358166666666667	-9.22360570139272	1.22858590755123e-05	0.000127409830048278	3.4185569019965	0.3385	0.278	-0.0225	-0.937	-0.8245	-0.9815
CAGL0E02981g	0.8305	-0.08125	9.21344770888295	1.23894171750282e-05	0.000128112369526897	3.40942963663321	-0.537	-0.5075	-0.445	0.378	0.292	0.332
CAGL0I04378g	1.21666666666667	0.255	9.21206210137531	1.24036180529652e-05	0.000128112369526897	3.40818395546174	-0.4815	-0.36	-0.2185	0.9185	1.0415	0.63
CAGL0B02607g	-1.27066666666667	-0.145833333333333	-9.20693645079221	1.24563073610437e-05	0.000128397711490195	3.40357452095694	0.5685	0.5355	0.3645	-0.8825	-0.959	-0.502
CAGL0F07403g	-1.04166666666667	-0.224166666666667	-9.2019307082824	1.25080040336845e-05	0.000128671696113585	3.39907078879654	0.4485	0.3315	0.11	-0.806	-0.7435	-0.6855
CAGL0B00594g	-1.34483333333333	-0.398416666666667	-9.19884207282755	1.25400206534887e-05	0.000128742536689023	3.39629085251909	0.462	0.078	0.282	-1.063	-0.8525	-1.297
CAGL0G03421g	1.05233333333333	0.266166666666667	9.19531576246438	1.25766854825656e-05	0.000128860719454367	3.39311600483639	-0.22	-0.2025	-0.3575	0.737	0.9795	0.6605
CAGL0F07117g	2.219	-0.511833333333333	9.17568417469572	1.27829934096728e-05	0.000130713124227053	3.37542193242438	-1.709	-1.8905	-1.2645	0.6625	1.0235	0.107
CAGL0L11902g	1.24883333333333	-0.432416666666667	9.17162027310262	1.28261686620487e-05	0.00013084807498626	3.37175505310357	-1.046	-1.239	-0.8855	0.4105	0.123	0.0425
CAGL0H10120g	1.442	0.1565	9.16963929586525	1.28472734175461e-05	0.00013084807498626	3.36996710168032	-0.5435	-0.7085	-0.4415	0.9815	1.11	0.541
CAGL0M00594g	1.03483333333333	0.0740833333333333	9.16157104363256	1.29336294202271e-05	0.000131466237142507	3.36268159256331	-0.57	-0.401	-0.359	0.568	0.7445	0.462
CAGL0K06457g	-1.33733333333333	-0.102833333333333	-9.15671846777994	1.29858776911911e-05	0.000131735943390043	3.35829713984162	0.734	0.562	0.4015	-0.9185	-0.9035	-0.4925
CAGL0I06831g	-1.805	-0.547666666666667	-9.1486152035744	1.30736497009734e-05	0.000132364243909262	3.35097114666738	0.4085	0.514	0.142	-1.5515	-1.011	-1.788
CAGL0K00517g	0.914333333333333	-0.00583333333333333	9.14520878820235	1.3110743387355e-05	0.000132477984957435	3.34788981662019	-0.487	-0.573	-0.329	0.453	0.4695	0.4315
CAGL0F08745g	2.3715	-0.43325	9.12589866302889	1.33232394678959e-05	0.000134193990927614	3.33040391202188	-1.88	-1.7145	-1.2625	1.054	1.052	0.1515
CAGL0E03498g	1.0895	0.35325	9.12502374692368	1.33329575214046e-05	0.000134193990927614	3.32961089889625	-0.21	-0.3825	0.018	0.944	0.889	0.861
CAGL0J02376g	-1.29233333333333	-0.0558333333333333	-9.11845861114032	1.3406130758541e-05	0.000134665897796089	3.32365826384474	0.815	0.509	0.447	-0.66	-0.9185	-0.5275
CAGL0K12760g	1.29866666666667	0.2895	9.11118970171515	1.34876685679826e-05	0.00013521981619134	3.31706323470085	-0.443	-0.5745	-0.062	0.915	1.043	0.8585
CAGL0I02508g	1.4335	-0.02425	9.10518444935619	1.35554469022937e-05	0.000135408609101738	3.31161131649293	-0.7035	-1.0825	-0.437	0.7445	0.684	0.649
CAGL0D00880g	-1.58583333333333	-0.239583333333333	-9.10483850003228	1.35593629649017e-05	0.000135408609101738	3.31129714985751	0.7045	0.7945	0.161	-1.157	-1.084	-0.8565
CAGL0F01243g	-1.29733333333333	-0.432333333333333	-9.08524173265192	1.37832576611766e-05	0.000137376710113245	3.29348407297849	0.4275	-0.062	0.2835	-0.934	-1.127	-1.182
CAGL0A03542g	-1.9575	-1.73558333333333	-9.07587610123596	1.38917076880033e-05	0.000138188773758526	3.28495930156973	-0.616	-0.8345	-0.82	-2.6445	-2.276	-3.2225
CAGL0K03487g	1.01766666666667	0.111666666666667	9.0665986573685	1.40000711928739e-05	0.000138969642586103	3.27650739151529	-0.483	-0.4705	-0.238	0.7465	0.5875	0.5275
CAGL0G09361g	1.00383333333333	-0.0525833333333333	9.06452167544059	1.40244593435517e-05	0.000138969642586103	3.27461421423641	-0.6345	-0.563	-0.466	0.583	0.4785	0.2865
CAGL0H07975g	-1.61583333333333	-0.189416666666667	-9.05748211226404	1.41074701114756e-05	0.000139484374972825	3.26819487003307	0.738	0.7225	0.395	-1.1835	-1.2005	-0.608
CAGL0G07315g	1.02633333333333	0.0881666666666667	9.0555069648302	1.41308589910007e-05	0.000139484374972825	3.26639297785355	-0.5495	-0.46	-0.2655	0.68	0.6495	0.4745
CAGL0E02673g	-1.2915	-0.09225	-9.05313577061291	1.41589945635911e-05	0.000139493325287071	3.26422933634598	0.688	0.6135	0.359	-0.6565	-0.9915	-0.566
CAGL0H05665g	0.942333333333333	0.13	9.04940437637938	1.42033956876986e-05	0.000139662180629712	3.2608235754875	-0.364	-0.22	-0.4395	0.513	0.697	0.5935
CAGL0K05819g	-1.11683333333333	-0.427916666666667	-9.04683680666442	1.42340378261184e-05	0.000139695355906522	3.25847937835056	0.3	0.1535	-0.062	-1.127	-0.932	-0.9
CAGL0L09493g	1.06516666666667	0.746916666666667	9.03345142767333	1.43949759657953e-05	0.000140958334596914	3.24624930388751	0.0725	0.1325	0.438	1.3105	1.2355	1.2925
CAGL0H01089g	1.539	-0.343166666666667	9.03015016307833	1.44349782884648e-05	0.000140958334596914	3.2432306008297	-1.01	-1.0875	-1.2405	0.3735	0.7965	0.109
CAGL0L03245g	-0.973666666666667	-0.432666666666667	-9.02644449784248	1.44800278894408e-05	0.000140958334596914	3.23984099055585	0.169	-0.073	0.0665	-0.926	-1.0215	-0.811
CAGL0M00616g	1.09216666666667	0.19425	9.02601798161264	1.44852230338437e-05	0.000140958334596914	3.23945077570365	-0.4415	-0.37	-0.244	0.823	0.8705	0.5275
CAGL0J01595g	1.4305	0.231916666666667	9.02478105133663	1.45003010604282e-05	0.000140958334596914	3.23831903343978	-0.594	-0.545	-0.311	1.2665	0.889	0.686
CAGL0M04609g	-0.957833333333334	0.0644166666666667	-8.98836982380306	1.49520488995404e-05	0.000145074519909745	3.20494491860211	0.633	0.597	0.4	-0.501	-0.3185	-0.424
CAGL0F02849g	-1.3675	0.261416666666667	-8.98154738383561	1.50384195314495e-05	0.000145636716936892	3.1986787634979	1.079	0.66	1.0965	-0.3105	-0.643	-0.3135
CAGL0C04587g	2.01733333333333	-0.4165	8.9716918857231	1.5164167346375e-05	0.000146577413802791	3.18961971467727	-1.2675	-1.2985	-1.7095	0.568	1.0585	0.15
CAGL0A04433g	1.27316666666667	-0.201583333333333	8.95915570277926	1.53258077247685e-05	0.000147743939056257	3.17808439653073	-0.824	-0.886	-0.8045	0.5605	0.628	0.1165
CAGL0H02717g	0.835666666666667	-0.483833333333333	8.95786725612867	1.53425289045342e-05	0.000147743939056257	3.17689804076858	-0.835	-0.915	-0.955	-0.035	-0.025	-0.138
CAGL0G04367g	-0.875666666666667	-0.3125	-8.94662958994915	1.54892302913989e-05	0.000148488079201923	3.16654465618838	0.211	0.162	0.003	-0.79	-0.721	-0.74
CAGL0E02013g	-1.74233333333333	-0.323	-8.94552005025924	1.55037989343719e-05	0.000148488079201923	3.16552182697564	0.4965	0.729	0.419	-1.329	-1.5135	-0.74
CAGL0G04521g	-0.8655	-0.00324999999999999	-8.94337130064185	1.55320560259833e-05	0.000148488079201923	3.1635406961197	0.4945	0.3465	0.4475	-0.452	-0.5045	-0.3515
CAGL0C03597g	1.186	0.277166666666667	8.94309126651669	1.55357428171444e-05	0.000148488079201923	3.16328247705475	-0.326	-0.5355	-0.086	0.923	0.9445	0.743
CAGL0M03399g	1.41216666666667	0.150583333333333	8.93238847771699	1.56773809418132e-05	0.000149562798072457	3.15340831020247	-0.4795	-0.614	-0.573	0.8385	1.188	0.5435
CAGL0H03487g	1.43033333333333	-0.3855	8.92398051177577	1.57896551731924e-05	0.000150218503803441	3.14564426439931	-1.028	-0.926	-1.348	0.0975	0.6015	0.29
CAGL0L02827g	1.00833333333333	-0.331	8.92145686679532	1.58235280815817e-05	0.000150218503803441	3.14331268258849	-0.895	-0.88	-0.7305	0.1685	0.3325	0.0185
CAGL0D00220g	-1.523	-0.282333333333333	-8.92067193489135	1.58340800417447e-05	0.000150218503803441	3.14258737441084	0.5635	0.413	0.461	-1.037	-1.406	-0.6885
CAGL0M07513g	-0.974833333333334	-0.418916666666667	-8.91813919303214	1.58681813617526e-05	0.000150263758070718	3.1402466520121	0.2185	-0.0515	0.0385	-0.8895	-0.8215	-1.008
CAGL0M00968g	0.926166666666667	-0.459916666666667	8.91554377806578	1.59032110931961e-05	0.000150317620720376	3.13784742407515	-0.9905	-0.8255	-0.953	0.03	0.102	-0.1225
CAGL0J05720g	-1.17266666666667	0.135	-8.91126235731643	1.59611841489111e-05	0.000150587746583558	3.13388834282043	0.589	0.813	0.762	-0.442	-0.6735	-0.2385
CAGL0D03124g	-1.0425	0.0240833333333333	-8.89609308487079	1.61684805757194e-05	0.00015226309924524	3.11984816752096	0.677	0.595	0.364	-0.573	-0.55	-0.3685
CAGL0G03179g	1.08366666666667	0.0186666666666667	8.8798236363397	1.63941377376263e-05	0.000154104894733687	3.10476718642586	-0.5715	-0.4975	-0.5005	0.468	0.8015	0.412
CAGL0K03245g	0.9065	0.08275	8.8738864810978	1.64773545621544e-05	0.000154603456816698	3.09925791888785	-0.364	-0.272	-0.4755	0.6165	0.552	0.4395
CAGL0L04268g	1.36	0.0305	8.86353067628393	1.66236284665617e-05	0.000155484331035817	3.08964099656988	-0.647	-0.6355	-0.666	0.744	1.008	0.3795
CAGL0H05709g	-1.3765	-0.132583333333333	-8.86294548940449	1.66319370305734e-05	0.000155484331035817	3.08909727940686	0.8005	0.565	0.3015	-0.8685	-0.9955	-0.5985
CAGL0A03278g	-1.555	-0.446	-8.8583698001817	1.6697062389931e-05	0.000155808835379994	3.08484480480086	0.3265	0.396	0.272	-1.2645	-1.577	-0.829
CAGL0D05016g	-1.4135	-0.12875	-8.85051195852508	1.68095635122296e-05	0.00015635404324666	3.07753769356377	0.8845	0.363	0.4865	-0.859	-1.017	-0.6305
CAGL0E01705g	1.22933333333333	0.0351666666666667	8.8500273643589	1.68165289535252e-05	0.00015635404324666	3.07708688386444	-0.7705	-0.596	-0.372	0.7775	0.44	0.732
CAGL0E01925g	-1.12566666666667	-0.061	-8.84295833704848	1.69185023996016e-05	0.000156532294453116	3.0705083200045	0.693	0.562	0.2505	-0.674	-0.5725	-0.625
CAGL0M12991g	-1.12266666666667	-0.130666666666667	-8.84251809050326	1.69248757822553e-05	0.000156532294453116	3.07009847197932	0.4145	0.4725	0.405	-0.8345	-0.8135	-0.428
CAGL0F08195g	0.914166666666667	-0.13875	8.84061995662367	1.69523852973123e-05	0.000156532294453116	3.06833120504648	-0.5695	-0.627	-0.591	0.2515	0.4775	0.226
CAGL0D00594g	0.832666666666667	-0.209333333333333	8.84022993222325	1.69580440342256e-05	0.000156532294453116	3.06796803127994	-0.6185	-0.6715	-0.587	0.3025	0.1535	0.165
CAGL0J04268g	1.82016666666667	-1.46491666666667	8.83813499576716	1.69884746663933e-05	0.000156532294453116	3.06601708635531	-2.371	-2.0835	-2.6705	-0.5825	-0.18	-0.902
CAGL0K01991g	-1.28166666666667	-0.377333333333333	-8.82881032802607	1.71246599150648e-05	0.000157503828985417	3.05732860085571	0.409	0.3205	0.061	-1.134	-1.1645	-0.756
CAGL0A00847g	-0.8505	-0.26575	-8.81694994064322	1.72996320411296e-05	0.000158522147228145	3.04626621960832	0.24	0.194	0.0445	-0.656	-0.704	-0.713
CAGL0L11880g	1.11566666666667	0.1075	8.81394829672254	1.734422811952e-05	0.000158522147228145	3.04346454928501	-0.507	-0.3525	-0.4915	0.655	0.8845	0.4565
CAGL0C05115g	-2.12066666666667	-1.06183333333333	-8.811957163196	1.73738811823764e-05	0.000158522147228145	3.04160562461655	0.0825	0.3545	-0.4415	-1.759	-2.529	-2.0785
CAGL0G00748g	-1.2685	-0.267083333333333	-8.81130862018891	1.73835517836831e-05	0.000158522147228145	3.04100006774367	0.3445	0.267	0.49	-0.824	-1.195	-0.685
CAGL0G04697g	0.777	0.00216666666666666	8.80899461683118	1.74181052142328e-05	0.000158522147228145	3.03883913327623	-0.3905	-0.3925	-0.376	0.363	0.44	0.369
CAGL0M09636g	0.915833333333333	0.202416666666667	8.80879856074749	1.74210362852715e-05	0.000158522147228145	3.03865602414362	-0.2045	-0.4135	-0.1485	0.6255	0.6955	0.66
CAGL0K06237g	0.886833333333334	0.00758333333333334	8.78651331157059	1.77577981554008e-05	0.000161299999911557	3.01782004783674	-0.456	-0.4845	-0.367	0.451	0.5655	0.3365
CAGL0E04994g	-1.68466666666667	-0.436	-8.78236920747473	1.78212144268721e-05	0.000161589524794453	3.01394054785982	0.556	0.333	0.33	-1.252	-1.6975	-0.8855
CAGL0A00539g	0.8345	0.0830833333333333	8.77299928118631	1.79655285030526e-05	0.000162358774754459	3.00516322446126	-0.259	-0.4045	-0.339	0.425	0.523	0.553
CAGL0F06919g	0.9645	0.00341666666666667	8.77274668130989	1.79694369091896e-05	0.000162358774754459	3.00492649132599	-0.525	-0.5285	-0.383	0.5085	0.6205	0.328
CAGL0I09394g	1.19683333333333	0.13475	8.76975543543193	1.80157913950247e-05	0.000162403597340141	3.00212270140262	-0.4815	-0.6695	-0.24	0.8965	0.7055	0.5975
CAGL0L06644g	1.037	0.3215	8.76636998064294	1.80684149119022e-05	0.000162403597340141	2.99894843797696	-0.365	-0.23	0.004	0.815	0.7805	0.9245
CAGL0E04158g	-0.856166666666667	0.294083333333333	-8.76630026339747	1.80695003872498e-05	0.000162403597340141	2.99888305901576	0.726	0.634	0.8065	-0.1395	-0.2045	-0.058
CAGL0L02937g	-2.31866666666667	-0.9235	-8.75359326430502	1.8268557819885e-05	0.000163905116832348	2.98695948096482	0.0325	-0.038	0.713	-2.008	-1.6585	-2.582
CAGL0D06402g	2.3215	-0.675416666666667	8.75125056649851	1.8305521523973e-05	0.000163949627215583	2.98475963134279	-1.906	-1.9425	-1.66	0.43	1.117	-0.091
CAGL0L09251g	1.55183333333333	0.143916666666667	8.72486009444659	1.87276983798119e-05	0.000167438043280587	2.95994417079316	-0.562	-0.9585	-0.3755	1.2045	0.7515	0.8035
CAGL0G01452g	-1.01033333333333	0.211	-8.70733131457908	1.90140771284477e-05	0.000169702294649891	2.9434267516844	0.6195	0.7045	0.8245	-0.352	-0.4205	-0.11
CAGL0M05907g	1.1035	0.197916666666667	8.69610087071469	1.92001074102122e-05	0.000171064609152204	2.93282964187521	-0.3255	-0.3175	-0.4185	0.545	0.99	0.714
CAGL0L09383g	1.99233333333333	-0.605833333333333	8.68988554559118	1.93039302978334e-05	0.000171691032839931	2.92695990563669	-1.668	-1.1885	-1.9495	0.4155	0.7405	0.015
CAGL0H10252g	-1.245	-0.357666666666667	-8.68144806811909	1.94458705180154e-05	0.000172653716921651	2.9189859568695	0.418	0.2715	0.105	-1.0095	-1.2025	-0.7285
CAGL0J04092g	1.07883333333333	0.365916666666667	8.66922318976356	1.96535825170066e-05	0.000174160640956103	2.90742118156696	-0.1835	-0.3605	0.0235	1.032	0.8705	0.8135
CAGL0I07139g	1.30216666666667	-0.70475	8.66550317841779	1.97172763578827e-05	0.000174160640956103	2.90389933620784	-1.301	-1.301	-1.4655	0.0985	0.13	-0.3895
CAGL0G00946g	-1.03966666666667	0.244833333333333	-8.66548536912797	1.97175818377005e-05	0.000174160640956103	2.90388247258836	0.8345	0.664	0.7955	-0.194	-0.489	-0.142
CAGL0H10054g	1.1525	-0.0799166666666667	8.65048927580275	1.99766802218635e-05	0.000176145495312576	2.88967239354059	-0.8685	-0.6545	-0.4455	0.528	0.345	0.616
CAGL0B03311g	1.26533333333333	0.0353333333333333	8.64000730127413	2.01600264753563e-05	0.000177456727892183	2.87972762308872	-0.5405	-0.7085	-0.543	0.7925	0.8625	0.349
CAGL0F05885g	1.00966666666667	0.120833333333333	8.62327389254315	2.04566000259308e-05	0.000179460833522154	2.86383094953793	-0.505	-0.232	-0.415	0.722	0.689	0.466
CAGL0G06490g	-1.6715	-0.107416666666667	-8.62320872966828	2.04577643523205e-05	0.000179460833522154	2.86376899485674	0.8285	0.678	0.6785	-1.1685	-1.2065	-0.4545
CAGL0L07986g	1.1605	0.247416666666667	8.62107378959804	2.04959520106336e-05	0.000179488482308506	2.8617389496447	-0.4935	-0.4265	-0.0785	0.9085	0.6795	0.895
CAGL0J01397g	0.86	0.153333333333333	8.61493154579636	2.06062598506299e-05	0.000180146534496207	2.85589615451234	-0.364	-0.311	-0.155	0.613	0.5135	0.6235
CAGL0D04026g	2.348	-1.83383333333333	8.60881630696602	2.07167370694061e-05	0.000180307777723102	2.85007560279827	-2.94	-2.9725	-3.111	-0.371	-0.217	-1.3915
CAGL0A04301g	0.974166666666667	0.0679166666666667	8.60697025025131	2.07502166658477e-05	0.000180307777723102	2.84831782971998	-0.404	-0.5985	-0.255	0.6015	0.575	0.4885
CAGL0G05027g	-1.56383333333333	-0.04825	-8.60685827535823	2.07522493419801e-05	0.000180307777723102	2.84821119969393	0.86	0.5275	0.8135	-0.823	-1.189	-0.4785
CAGL0I10384g	1.4435	0.228916666666667	8.60544454610835	2.07779317177764e-05	0.000180307777723102	2.84686485233597	-0.5355	-0.267	-0.676	0.632	1.205	1.015
CAGL0F02299g	-0.936166666666667	0.01525	-8.60419380688761	2.08006825364734e-05	0.000180307777723102	2.84567357310843	0.6425	0.49	0.3175	-0.4595	-0.475	-0.424
CAGL0D02420g	0.974666666666667	0.17	8.6016065511589	2.08478321758547e-05	0.000180411223373148	2.84320885805379	-0.195	-0.46	-0.297	0.7975	0.6145	0.56
CAGL0E02409g	-0.7465	-0.448916666666667	-8.58849833665827	2.10885421934652e-05	0.000181355695153681	2.83071201025202	-0.0775	-0.0835	-0.066	-0.807	-0.8135	-0.846
CAGL0D02750g	1.26433333333333	0.0928333333333334	8.58841312247772	2.10901170545572e-05	0.000181355695153681	2.83063071861215	-0.438	-0.606	-0.574	0.619	1.046	0.51
CAGL0M07876g	-1.47366666666667	-0.214	-8.58840103356466	2.109034048285e-05	0.000181355695153681	2.83061918611618	0.5565	0.4375	0.5745	-0.8985	-1.336	-0.618
CAGL0B01232g	-1.06316666666667	-0.17025	-8.58720082141625	2.11125359741425e-05	0.000181355695153681	2.82947414905379	0.4085	0.345	0.3305	-0.766	-0.8795	-0.46
CAGL0G03531g	1.49533333333333	-0.0678333333333333	8.5860428837441	2.11339742351645e-05	0.000181355695153681	2.82836931703237	-0.9025	-0.804	-0.74	0.5585	0.388	1.093
CAGL0J00649g	-1.083	-0.309666666666667	-8.57622550951123	2.13167077812842e-05	0.000182446546844131	2.81899721362498	0.1505	0.3255	0.2195	-0.881	-1.0465	-0.626
CAGL0F02101g	1.89683333333333	0.17975	8.5753910072705	2.1332321210157e-05	0.000182446546844131	2.81820014978154	-0.9265	-0.896	-0.4835	1.195	1.534	0.6555
CAGL0J09768g	-1.06716666666667	-0.0400833333333334	-8.56897279867449	2.14528297309409e-05	0.000182926898149031	2.81206772922237	0.594	0.2575	0.629	-0.5	-0.672	-0.549
CAGL0I06006g	-1.24833333333333	0.104166666666667	-8.56859750259976	2.14598996266967e-05	0.000182926898149031	2.81170902624797	0.843	0.7575	0.5845	-0.451	-0.8085	-0.3005
CAGL0M13365g	1.50466666666667	0.1715	8.56540320083758	2.15201791414097e-05	0.000183136009537279	2.80865542744101	-0.5155	-0.558	-0.669	0.7485	1.352	0.671
CAGL0L00803g	1.81366666666667	-0.206833333333333	8.5614714732004	2.15946324805227e-05	0.000183464846099034	2.80489558744059	-1.36	-1.274	-0.707	0.814	0.954	0.332
CAGL0L06512g	2.12033333333333	-0.856	8.55773608921413	2.16656323912108e-05	0.000183533643388208	2.80132218024452	-2.078	-2.1585	-1.512	0.4885	0.4495	-0.3255
CAGL0J03234g	-1.8235	-0.177916666666667	-8.557276750659	2.16743810755155e-05	0.000183533643388208	2.800882670586	0.7915	0.471	0.939	-1.1535	-1.4765	-0.639
CAGL0L06820g	1.12783333333333	-0.0599166666666667	8.54600743575051	2.18902510875128e-05	0.000184945880739279	2.79009370168776	-0.5575	-0.6065	-0.7075	0.625	0.6555	0.2315
CAGL0I02794g	0.758833333333333	-0.231916666666667	8.54472022219684	2.19150596925745e-05	0.000184945880739279	2.78886060429075	-0.619	-0.56	-0.655	0.1285	0.1545	0.1595
CAGL0C02739g	1.76466666666667	-0.293166666666667	8.54293788621102	2.19494623247085e-05	0.000184945880739279	2.78715294589246	-1.216	-1.3745	-0.936	0.678	0.949	0.1405
CAGL0L10043g	1.19533333333333	-0.0403333333333333	8.52384744124917	2.23217251152136e-05	0.000187773723752446	2.76884383295602	-0.5105	-0.595	-0.8085	0.5105	0.8055	0.356
CAGL0J03674g	1.271	0.390166666666667	8.51569449364133	2.24828357406067e-05	0.000188818963113325	2.7610142224821	-0.3485	-0.2235	-0.164	1.0775	1.2845	0.715
