logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu37.Ref._YPGlu37.C.1	log2.YPGlu37.Ref._YPGlu37.C.2	log2.YPGlu37.Ref._YPGlu37.C.3	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.1	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.2	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.3
CAGL0K12496g	0.0455	0.122916666666667	0.297973387868494	0.770929025038036	0.849530951875642	-6.99047428284288	0.1005	0.019	0.181	0.236	-0.054	0.255
CAGL0I03916g	-0.0508333333333333	0.0669166666666667	-0.29717027498618	0.77152701765167	0.849844685938144	-6.99072971648253	0.181	0.142	-0.046	-0.1985	-0.0145	0.3375
CAGL0B01705g	0.0475	0.0709166666666667	0.297145446304082	0.771545507378159	0.849844685938144	-6.99073760253538	0.216	0.033	-0.1075	0.091	0.2695	-0.0765
CAGL0G01694g	-0.0531666666666668	-0.230583333333333	-0.296218012591086	0.772236265200528	0.850275216165181	-6.99103170788356	-0.265	-0.3535	0.0065	0.0515	-0.5025	-0.3205
CAGL0K05665g	0.0573333333333334	0.205	0.296174987360331	0.772268315599568	0.850275216165181	-6.99104532995078	0.24	0.354	-0.065	0.545	0.282	-0.126
CAGL0D02486g	0.0551666666666667	0.102583333333333	0.294368867398635	0.773614128464432	0.851573953614802	-6.99161540080253	0.0915	0.3305	-0.197	0.239	0.3245	-0.173
CAGL0J06688g	0.0548333333333333	-0.00858333333333334	0.293988603077961	0.773897577145852	0.851690124128841	-6.9917349869297	0.056	-0.1225	-0.0415	0.38	0.0165	-0.34
CAGL0H05731g	0.0581666666666668	0.25975	0.293781239115679	0.774052160441906	0.851690124128841	-6.9918001349052	0.2785	0.159	0.2545	-0.1405	0.3185	0.6885
CAGL0H00979g	0.0426666666666667	-0.052	0.29324163640585	0.774454464780199	0.851802169591424	-6.99196945075021	-0.1005	0.022	-0.1415	-0.033	-0.1315	0.0725
CAGL0I03762g	0.049	0.121666666666667	0.293198628589527	0.774486532492066	0.851802169591424	-6.9919829324904	0.0515	-0.025	0.265	-0.058	0.0955	0.401
CAGL0M04961g	-0.0448333333333333	0.408583333333333	-0.292449315165705	0.775045309327644	0.852080549711348	-6.99221750844817	0.4555	0.327	0.5105	0.5405	0.416	0.202
CAGL0M03751g	0.0535	-0.218083333333333	0.292333530937843	0.775131663536615	0.852080549711348	-6.99225370246296	-0.4965	-0.2565	0.0185	-0.3465	0.0905	-0.318
CAGL0I04136g	0.0471666666666667	0.167083333333333	0.291791275065575	0.775536130775747	0.852080549711348	-6.99242302304608	-0.007	0.2025	0.235	0.279	-0.049	0.342
CAGL0E00957g	-0.0518333333333333	-0.0639166666666667	-0.291425060443915	0.775809328321015	0.852080549711348	-6.99253719909516	-0.316	0.123	0.079	0.005	0.074	-0.3485
CAGL0D04862g	0.0496666666666667	0.146166666666667	0.291252863052458	0.775937799111474	0.852080549711348	-6.99259083684979	0.122	0.2505	-0.0085	0.0925	0.467	-0.0465
CAGL0E02299g	0.0828333333333334	0.489416666666667	0.29112296919468	0.776034713225112	0.852080549711348	-6.99263127680553	0.353	0.9265	0.0645	0.0065	0.4115	1.1745
CAGL0M11308g	0.0431666666666667	0.157416666666667	0.29107535260973	0.776070241060541	0.852080549711348	-6.99264609686062	0.0165	0.186	0.205	0.052	0.1975	0.2875
CAGL0J02684g	-0.0641666666666667	0.128416666666667	-0.289712025131182	0.777087675966723	0.85301481979377	-6.99306940160944	-0.0195	0.1945	0.3065	0.1455	-0.412	0.5555
CAGL0F08745g	-0.0640000000000002	-0.388	-0.286845991972615	0.779227972037979	0.854773452816618	-6.99395289890403	-0.6605	-0.2005	-0.207	-0.362	-0.8935	-0.0045
CAGL0K08294g	0.0513333333333333	0.288333333333333	0.28668435107801	0.779348738884359	0.854773452816618	-6.99400246913324	0.2105	0.229	0.3485	0.519	0.488	-0.065
CAGL0M08844g	0.047	-0.0786666666666667	0.286621976442345	0.779395342491394	0.854773452816618	-6.99402159012506	0.006	0.0725	-0.385	0.0025	-0.0175	-0.1505
CAGL0G04917g	-0.0445	-0.142916666666667	-0.286374724290774	0.779580087345943	0.854773452816618	-6.99409734509711	-0.329	0.067	-0.1	-0.229	-0.0975	-0.169
CAGL0J10428g	0.0433333333333333	-0.252666666666667	0.286292517218896	0.77964151494392	0.854773452816618	-6.99412251803787	-0.1835	-0.225	-0.4145	-0.0905	-0.2465	-0.356
CAGL0H10202g	0.0476666666666667	0.200833333333333	0.28622646334655	0.779690873513967	0.854773452816618	-6.99414273948239	0.3105	0.3005	-0.08	0.3475	0.284	0.0425
CAGL0M05291g	0.0521666666666667	0.106083333333333	0.285042082390498	0.780576069322836	0.855560805122141	-6.99450453980511	0.1005	-0.2135	0.353	0.3575	-0.0675	0.1065
CAGL0L08068g	-0.0618333333333334	0.09025	-0.283910265546084	0.781422280188197	0.85630509976559	-6.99484890060028	0.051	-0.0855	0.398	0.539	-0.3	-0.061
CAGL0F04279g	-0.0436666666666667	0.0445	-0.28225162600377	0.782662902983392	0.857481191613327	-6.99535110856284	0.2045	0.1035	-0.109	-0.0925	0	0.1605
CAGL0C02849g	0.0685	0.245916666666667	0.281596861183576	0.783152824009943	0.857814601457851	-6.99554856118731	0.3785	-0.15	0.4065	0.7275	-0.266	0.379
CAGL0L07326g	0.0401666666666667	0.05575	0.28123142331346	0.783426301481641	0.857814601457851	-6.99565856690462	-0.011	-0.0065	0.1245	0.1385	0.089	0
CAGL0H08239g	-0.0461666666666667	0.164916666666667	-0.281173631558819	0.783469553039486	0.857814601457851	-6.99567595072778	0.21	-0.074	0.428	0.0765	0.22	0.129
CAGL0I10747g	0.0518333333333332	-0.50675	0.280829264235676	0.783727294489223	0.857913446510319	-6.99577946372183	-0.3825	-0.538	-0.6775	-0.6975	-0.645	-0.1
CAGL0D03300g	0.0651666666666667	0.21925	0.278775749226697	0.785264802981499	0.859412857439483	-6.99639412903961	0.33	0.3015	-0.0715	-0.303	0.352	0.7065
CAGL0H01023g	0.0421666666666667	0.0164166666666667	0.277761886059837	0.786024253352571	0.860060284050666	-6.99669596072263	0.123	-0.027	-0.11	0.151	0.0835	-0.122
CAGL0G04213g	0.0386666666666667	-0.0511666666666667	0.277292373824859	0.786376027146324	0.860261453570493	-6.99683536900044	-0.0385	-0.0565	-0.1165	-0.016	-0.0155	-0.064
CAGL0J03245g	-0.0508333333333333	0.30825	-0.276885290557768	0.786681067101472	0.860262901922016	-6.99695605238359	0.397	0.294	0.31	0.639	-0.068	0.2775
CAGL0B02739g	-0.0416666666666667	0.318666666666667	-0.276842418619507	0.786713194515839	0.860262901922016	-6.99696875195888	0.3655	0.466	0.187	0.204	0.409	0.2805
CAGL0D06512g	-0.043	-0.164166666666667	-0.276145121935706	0.78723579305408	0.860505296522962	-6.99717503348926	0.082	-0.29	-0.22	-0.262	-0.1835	-0.1115
CAGL0J01800g	0.041	-0.110166666666667	0.275923903656426	0.787401610803317	0.860505296522962	-6.99724036928542	-0.094	-0.278	-0.02	-0.004	-0.0825	-0.1825
CAGL0I10098g	0.0578333333333333	-0.0414166666666667	0.275629573910257	0.787622247355817	0.860505296522962	-6.99732721809001	-0.156	0.2895	-0.3445	-0.2955	-0.101	0.359
CAGL0J11726g	-0.0393333333333334	0.1015	-0.275256608858804	0.787901858516704	0.860505296522962	-6.99743713863881	0.186	0.0335	0.144	0.0535	0.031	0.161
CAGL0M10175g	-0.0483333333333334	0.103666666666667	-0.27509702313539	0.788021509075069	0.860505296522962	-6.99748412698638	-0.129	0.4575	0.055	0.0625	0.2015	-0.0255
CAGL0D02684g	0.0546666666666667	0.111833333333333	0.27497864807285	0.788110265299204	0.860505296522962	-6.99751896390941	0.1395	0.2265	-0.1125	0.3115	0.408	-0.302
CAGL0F06149g	0.0498333333333333	0.0874166666666667	0.274978137258195	0.788110648308752	0.860505296522962	-6.99751911420639	-0.0445	0.2835	-0.0515	-0.1205	0.4365	0.021
CAGL0K04675g	0.0531666666666666	-0.0355833333333333	0.274005792708378	0.788839818653284	0.86097463052461	-6.99780470752518	-0.414	0.358	-0.1305	-0.099	-0.029	0.101
CAGL0I06424g	0.0438333333333333	-0.373583333333333	0.273956727964188	0.788876618325692	0.86097463052461	-6.99781909216527	-0.3695	-0.1875	-0.6295	-0.2705	-0.3435	-0.441
CAGL0D01540g	-0.041	-0.0353333333333333	-0.273450774674033	0.789256125875679	0.861205353112056	-6.99796727755988	0.083	-0.179	0.0515	-0.16	-0.028	0.0205
CAGL0L12496g	0.0483333333333334	-0.5105	0.273103822016911	0.789516402300907	0.861305904809954	-6.99806873797568	-0.6955	-0.2835	-0.625	-0.55	-0.69	-0.219
CAGL0E01045g	0.0548333333333333	-0.101583333333333	0.272475246597637	0.78998801378362	0.861636916034381	-6.99825223026607	0.129	-0.119	-0.397	-0.4715	0.109	0.14
CAGL0I09658g	-0.039	0.297	-0.2721323807184	0.790245298059934	0.861734070234364	-6.99835214292592	0.41	0.3375	0.202	0.309	0.2755	0.248
CAGL0E02365g	-0.0386666666666666	-0.36	-0.268315642676845	0.793111094245193	0.86435094936839	-6.99945596854067	-0.348	-0.289	-0.385	-0.3545	-0.498	-0.2855
CAGL0L01969g	-0.0388333333333334	-0.260583333333333	-0.268267058209931	0.793147594373019	0.86435094936839	-6.99946992023541	-0.3515	-0.128	-0.244	-0.328	-0.217	-0.295
CAGL0K09152g	0.0418333333333333	-0.0215833333333333	0.268262202920653	0.793151242041929	0.86435094936839	-6.99947131436104	-0.051	-0.1405	0.064	0.2085	-0.1505	-0.06
CAGL0H04587g	-0.0426666666666667	-0.046	-0.267808233979977	0.793492321255577	0.86437160879552	-6.99960155482656	-0.1885	-0.0205	0.135	-0.1445	-0.184	0.1265
CAGL0J10384g	-0.0478333333333334	-0.275916666666667	-0.267449206123009	0.793762100328674	0.86437160879552	-6.99970440306697	-0.208	-0.433	-0.115	-0.4785	-0.46	0.039
CAGL0C00473g	-0.0428333333333333	0.500416666666667	-0.267405723830889	0.79379477549172	0.86437160879552	-6.99971684988751	0.507	0.5145	0.544	0.689	0.22	0.528
CAGL0J11264g	0.0495	0.225583333333333	0.267263733855325	0.793901478001092	0.86437160879552	-6.99975748064254	0.2155	-0.085	0.472	0.439	-0.014	0.326
CAGL0B04895g	0.0405	0.264583333333333	0.267114247944772	0.794013818268928	0.86437160879552	-6.99980023334118	0.1535	0.164	0.4155	0.266	0.401	0.1875
CAGL0H10274g	-0.0513333333333333	0.0428333333333333	-0.265810770253859	0.794993600524059	0.865254070682705	-7.00017202425434	0.0855	0.35	-0.23	-0.282	0.2575	0.076
CAGL0E02475g	0.0405000000000001	-0.26875	0.265395107501747	0.795306117940489	0.865254070682705	-7.0002902058891	-0.2765	-0.3945	-0.196	-0.0855	-0.25	-0.41
CAGL0C01727g	-0.0575000000000001	0.291416666666667	-0.265361832087162	0.795331137779593	0.865254070682705	-7.00029965888751	0.3655	0.191	0.404	-0.1255	0.112	0.8015
CAGL0G05247g	-0.0420000000000001	-0.421833333333333	-0.26511582871693	0.795516115510957	0.8652715625823	-7.00036950807026	-0.378	-0.2355	-0.589	-0.465	-0.2895	-0.574
CAGL0K10120g	0.0431666666666667	0.01125	0.264194161668337	0.796209261803486	0.865841657444121	-7.00063063326432	-0.114	0.0245	0.0585	0.163	0.1805	-0.245
CAGL0M00704g	-0.0373333333333333	0.0356666666666667	-0.263644525925717	0.796622706004905	0.866107411473499	-7.00078592745757	0.125	-0.003	0.041	0.058	0.0445	-0.0515
CAGL0D03608g	-0.0396666666666667	0.196833333333333	-0.263324776700995	0.796863255885565	0.866185117738542	-7.00087612243257	0.1385	0.4065	0.105	0.1065	0.209	0.2155
CAGL0J01309g	0.0428333333333333	0.103916666666667	0.262459123777385	0.797514603036858	0.866709230241371	-7.00111976331269	0.101	0.036	0.1105	-0.066	0.4125	0.0295
CAGL0L08360g	0.0561666666666667	0.31625	0.261768817468738	0.798034127794209	0.866967317295075	-7.00131348409554	0.273	0.165	0.4265	0.7595	0.437	-0.1635
CAGL0J10934g	-0.0498333333333333	-0.0980833333333333	-0.261359995548733	0.798341855080012	0.866967317295075	-7.00142797413003	-0.034	-0.39	0.2045	0.1485	-0.1775	-0.34
CAGL0I02926g	-0.0398333333333333	0.308083333333333	-0.261290863484441	0.798393895481125	0.866967317295075	-7.00144731699037	0.354	0.206	0.424	0.1935	0.465	0.206
CAGL0D01804g	0.0368333333333333	0.412416666666667	0.261138530374177	0.798508570540823	0.866967317295075	-7.00148992130262	0.4585	0.4165	0.307	0.4115	0.437	0.444
CAGL0H02387g	0.0376666666666663	-0.9705	0.26101942241207	0.798598237422498	0.866967317295075	-7.00152321614496	-0.8925	-1.02	-1.0555	-0.8865	-0.9205	-1.048
CAGL0D00198g	-0.0556666666666666	0.179	-0.260370474440667	0.799086831376202	0.867313948546671	-7.0017043560691	0.4855	0.4435	-0.3085	0.3485	0.123	-0.018
CAGL0K12144g	0.0386666666666667	-0.0888333333333333	0.259865787298063	0.799466872711332	0.867542636920177	-7.001844920579	-0.0445	-0.0025	-0.2775	-0.0365	-0.0275	-0.1445
CAGL0F02497g	-0.0401666666666667	0.0189166666666667	-0.259478495931632	0.799758548731205	0.867675358989827	-7.00195260542267	-0.053	0.0915	0.0785	0.1615	0.044	-0.209
CAGL0D02860g	0.0398333333333333	-0.272583333333333	0.257752614390897	0.801058724737565	0.86873171340863	-7.00243054973251	-0.2405	-0.227	-0.41	-0.0535	-0.3895	-0.315
CAGL0D06380g	0.0385	0.09975	0.257735836596038	0.801071367195465	0.86873171340863	-7.00243518049162	0.2335	-0.018	0.026	0.0585	0.2325	0.066
CAGL0L07568g	0.0401666666666667	0.150416666666667	0.257019952332849	0.801610857518122	0.869095150568325	-7.00263249063476	0.2615	0.088	0.0415	0.0995	0.0355	0.3765
CAGL0K01199g	0.04	0.155333333333333	0.256575875315677	0.801945567775965	0.869095150568325	-7.00275461327718	0.224	0.1585	0.0235	-0.027	0.2125	0.3405
CAGL0J09548g	-0.0470000000000001	0.0908333333333333	-0.256393147891024	0.802083305263088	0.869095150568325	-7.00280480328275	-0.0605	0.4415	-0.038	0.0115	0.306	-0.1155
CAGL0J04400g	-0.0401666666666667	-0.08325	-0.256390791697696	0.802085081375569	0.869095150568325	-7.00280545023088	0.053	-0.181	-0.0615	0.017	-0.3145	-0.0125
CAGL0M09515g	-0.05	-0.168	-0.255713943135226	0.802595341729909	0.869464143726438	-7.00299105147176	-0.105	0.142	-0.466	-0.392	0.118	-0.305
CAGL0E03652g	0.0511666666666667	-0.0800833333333333	0.253580321057447	0.804204452383717	0.870839021255926	-7.00357294484232	-0.048	0.1295	-0.3985	-0.4425	0.208	0.071
CAGL0J09152g	-0.0498333333333334	0.12525	-0.252625222664595	0.804925062507267	0.87125102371112	-7.00383186223815	0.23	-0.112	0.3325	0.3455	-0.2955	0.251
CAGL0G07491g	0.0571666666666668	0.281916666666667	0.251522074689995	0.805757607770497	0.871950052216355	-7.00412971161633	0.2675	0.3195	0.173	-0.2935	0.6965	0.5285
CAGL0L05126g	0.0386666666666667	0.00283333333333333	0.251235105474843	0.80597422421654	0.871950052216355	-7.00420698181927	0.0465	-0.1995	0.1035	-0.078	-0.0075	0.152
CAGL0J08954g	-0.038	0.202333333333333	-0.251093016854915	0.806081484930052	0.871950052216355	-7.00424520873382	0.4175	0.091	0.1555	0.24	0.1795	0.1305
CAGL0D03806g	0.046	-0.309166666666667	0.250789423477057	0.80631067716683	0.872013848242701	-7.00432681450977	-0.3665	-0.3035	-0.3265	0.1215	-0.533	-0.447
CAGL0I04246g	0.0431666666666667	0.291583333333333	0.250482682751501	0.806542264565701	0.872080207127498	-7.00440916709841	0.5565	0.0235	0.23	0.279	0.19	0.4705
CAGL0B01903g	-0.0378333333333333	0.00808333333333333	-0.248812875225264	0.807803295486104	0.873259397082783	-7.00485572182663	0.148	-0.1345	0.0675	-0.1205	-0.024	0.112
CAGL0J01980g	0.0488333333333334	0.213083333333333	0.247982818464028	0.808430361220293	0.87375289884632	-7.00507660329578	0.1215	0.1455	0.299	-0.105	0.6835	0.134
CAGL0F05335g	0.0363333333333334	0.028	0.246571829359077	0.809496611382537	0.874146618886354	-7.0054503971798	0.1185	-0.0565	-0.0325	0.165	0.04	-0.0665
CAGL0J08932g	0.05	0.0641666666666666	0.246471074467374	0.809572764751893	0.874146618886354	-7.00547700804223	-0.33	0.5025	-0.055	0.1405	-0.045	0.172
CAGL0F00671g	0.0376666666666667	0.149333333333333	0.246394468052935	0.80963066739203	0.874146618886354	-7.00549723373051	0.0135	0.2635	0.1145	0.034	0.1475	0.323
CAGL0J02552g	0.0598333333333333	-0.174583333333333	0.246327075233756	0.809681606950053	0.874146618886354	-7.00551502169312	-0.4095	0.4535	-0.6575	-0.1895	-0.2185	-0.026
CAGL0G08195g	-0.0511666666666669	-0.85225	-0.245984299827803	0.809940711404246	0.874146618886354	-7.00560542083333	-0.6525	-0.7785	-1.049	-1.3525	-0.593	-0.688
CAGL0C01919g	-0.0381666666666667	0.0784166666666667	-0.245849627062956	0.810042517209024	0.874146618886354	-7.00564090359306	0.2135	-0.105	0.184	0.175	0.051	-0.048
CAGL0L02805g	0.0431666666666667	0.141916666666667	0.245694618097799	0.810159700658288	0.874146618886354	-7.00568172060454	0.232	0.3165	-0.1875	-0.0355	0.2855	0.2405
CAGL0A03344g	0.0436666666666667	0.0141666666666667	0.245104372601735	0.810605957659877	0.874236494408975	-7.00583691101979	0.112	0.1425	-0.2775	0.2545	-0.215	0.0685
CAGL0F01089g	0.0460000000000001	0.359	0.24500985802681	0.810677422186281	0.874236494408975	-7.00586172696825	0.5565	0.065	0.3865	0.1515	0.2985	0.696
CAGL0I07095g	-0.042	-0.277833333333333	-0.244774350575794	0.810855502265143	0.874236494408975	-7.00592352109618	-0.0115	-0.2355	-0.5235	-0.48	-0.205	-0.2115
CAGL0L03179g	-0.0426666666666667	-0.169666666666667	-0.244681658766383	0.81092559465771	0.874236494408975	-7.00594782610488	-0.2355	0.1205	-0.33	-0.326	-0.2935	0.0465
CAGL0L12122g	0.0371666666666667	0.0184166666666667	0.244208864583641	0.811283142425439	0.874437942067226	-7.00607165717459	0.008	-0.1695	0.161	0.1305	0.026	-0.0455
CAGL0K11484g	-0.0476666666666667	0.273166666666667	-0.243570123324981	0.811766257447821	0.874774618616993	-7.00623857549221	0.277	0.6995	-0.0855	0.1495	0.2175	0.381
CAGL0F00891g	-0.0366666666666667	-0.38	-0.242708853005617	0.812417811855346	0.875292628840155	-7.00646296081924	-0.4465	-0.1635	-0.475	-0.341	-0.436	-0.418
CAGL0I05016g	-0.0366666666666667	-0.137833333333333	-0.239954313477016	0.814502616921976	0.877278893793061	-7.00717531348816	-0.085	-0.165	-0.1085	-0.000999999999999999	-0.3645	-0.103
CAGL0L06578g	0.0443333333333333	-0.328	0.239820565020327	0.814603884008118	0.877278893793061	-7.007209697299	-0.5475	0.0505	-0.5535	-0.392	-0.3415	-0.184
CAGL0G04367g	-0.0416666666666667	-0.1095	-0.238724058761755	0.815434231240583	0.87798855961444	-7.00749086938275	-0.038	-0.2115	-0.0165	-0.029	0.1025	-0.4645
CAGL0F08393g	0.04	0.159833333333333	0.238359351067859	0.81571046416038	0.878101430530285	-7.00758410692931	0.116	0.364	-0.0605	0.0335	0.386	0.12
CAGL0H10120g	0.0373333333333334	-0.353	0.237617503650364	0.81627242611942	0.878242152170392	-7.00777332464434	-0.231	-0.3925	-0.4915	-0.131	-0.4185	-0.4535
CAGL0K02453g	-0.0388333333333333	0.08775	-0.237449933054953	0.816399378502384	0.878242152170392	-7.00781598480317	0.0285	0.165	0.128	-0.1525	0.3375	0.02
CAGL0I08217g	-0.0395	0.14675	-0.237305032212605	0.816509160557114	0.878242152170392	-7.00785284966152	0.0365	0.0875	0.3755	0.36	0.0435	-0.0225
CAGL0L11704g	0.0376666666666666	-0.284333333333333	0.237281602510548	0.816526912119378	0.878242152170392	-7.00785880842153	-0.348	-0.115	-0.4465	-0.366	-0.0865	-0.344
CAGL0L01353g	-0.036	-0.0265	-0.237032353387728	0.816715762829132	0.878260884335358	-7.00792216264401	-0.0355	0.043	-0.033	0.0675	-0.252	0.051
CAGL0M09405g	-0.035	-0.143	-0.23610415932577	0.817419141441869	0.878669086656303	-7.00815751123821	-0.0305	-0.099	-0.247	-0.161	-0.0485	-0.272
CAGL0L03157g	-0.0455	-1.00191666666667	-0.236078762871298	0.817438389030634	0.878669086656303	-7.00816393779114	-0.7455	-1.2865	-0.9055	-0.701	-1.237	-1.136
CAGL0E01507g	-0.0425	0.438916666666667	-0.234691640165713	0.818489857322465	0.879614755414934	-7.0085139080075	0.634	0.2845	0.462	0.0725	0.6015	0.579
CAGL0L06006g	0.0371666666666667	0.0269166666666667	0.233180935903277	0.819635423636788	0.880661131562765	-7.00889273360248	0.0995	0.03	-0.1045	0.176	0.1575	-0.197
CAGL0B01859g	-0.0473333333333334	-0.115666666666667	-0.232201693355788	0.820378215842898	0.881274397098588	-7.00913699468141	-0.2865	-0.212	0.2225	0.2335	-0.194	-0.4575
CAGL0L02739g	0.0351666666666667	0.126083333333333	0.230051749699624	0.822009667816627	0.882767624829929	-7.00966970111518	0.3045	0.0395	-0.0185	0.1335	0.234	0.0635
CAGL0E02629g	0.0351666666666667	-0.0255833333333333	0.229757522228622	0.822233005846732	0.882767624829929	-7.00974222191618	0.0365	-0.1605	-0.0055	0.1585	-0.1685	-0.014
CAGL0H01111g	0.0376666666666666	0.0888333333333333	0.229657517956717	0.822308919391013	0.882767624829929	-7.00976684989499	-0.1085	0.3615	-0.043	0.078	0.071	0.174
CAGL0B04939g	-0.0335	-0.17125	-0.229461767401583	0.822457519678557	0.882767624829929	-7.00981502648613	-0.2495	-0.151	-0.063	-0.2175	-0.271	-0.0755
CAGL0K07337g	0.0488333333333333	-0.21925	0.22850462224301	0.823184221829647	0.883362540518073	-7.01005000531709	-0.758	0.0305	-0.0035	-0.2165	-0.3695	0.0015
CAGL0E01903g	-0.0376666666666667	-0.4355	-0.22801683331712	0.823554636419122	0.883421190345211	-7.01016938288195	-0.4045	-0.3155	-0.53	-0.207	-0.4595	-0.6965
CAGL0L03960g	-0.0378333333333334	-0.287083333333333	-0.227978483079783	0.823583760509219	0.883421190345211	-7.01017875769204	-0.4435	-0.074	-0.287	-0.115	-0.292	-0.511
CAGL0F08459g	-0.0371666666666667	0.01325	-0.227627128974969	0.823850600044106	0.883522424958333	-7.01026457431707	0.094	0.145	-0.1435	0.0095	0.1925	-0.218
CAGL0E01639g	0.0345	-0.13775	0.22690779577523	0.824396977025827	0.883923338908186	-7.01043985890461	-0.0135	-0.216	-0.2355	0.0395	-0.1785	-0.2225
CAGL0A00649g	-0.0359999999999999	-0.1715	-0.226038868802965	0.825057107983506	0.884446027244089	-7.01065086260754	-0.0555	-0.329	-0.076	-0.008	-0.1985	-0.362
CAGL0I07117g	-0.0351666666666667	-0.0525833333333333	-0.224796775053827	0.826000979955535	0.884973278208457	-7.01095108981128	-0.059	-0.236	0.19	-0.048	-0.105	-0.0575
CAGL0H00528g	-0.0365000000000001	-0.473083333333333	-0.224729630294891	0.826052011651789	0.884973278208457	-7.01096727268682	-0.425	-0.5815	-0.358	-0.2325	-0.6095	-0.632
CAGL0G08866g	0.0378333333333333	-0.03325	0.22470965913307	0.826067190394855	0.884973278208457	-7.01097208510611	-0.1605	0.2095	-0.2055	-0.0855	0.18	-0.1375
CAGL0G07227g	-0.0405	0.0594166666666667	-0.224043934453931	0.826573205235461	0.885289265080507	-7.01113226108941	-0.009	0.0025	0.2455	-0.0155	-0.2435	0.3765
CAGL0I03718g	0.0388333333333334	0.13075	0.223866931856342	0.826707757982656	0.885289265080507	-7.01117476932249	-0.017	-0.035	0.386	0.202	0.318	-0.0695
CAGL0L08426g	0.0621666666666669	-0.852583333333333	0.222886111925906	0.827453455947004	0.885902623786103	-7.01140971540964	-0.464	-0.667	-1.52	-1.083	-1.0795	-0.302
CAGL0G02519g	-0.034	-0.0703333333333333	-0.220579492527187	0.829207826024891	0.887475032209506	-7.01195821259246	-0.23	-0.0455	0.1155	0.0285	-0.1675	-0.123
CAGL0G03531g	0.0438333333333334	-0.324083333333333	0.220499625656421	0.829268588558834	0.887475032209506	-7.01197710299955	-0.533	-0.6395	0.1345	-0.33	-0.2365	-0.34
CAGL0C00429g	0.0425000000000001	-0.231416666666667	0.219679472069399	0.829892626385705	0.887866508148861	-7.0121706962032	-0.259	-0.232	-0.267	0.2335	-0.5455	-0.3185
CAGL0K07986g	0.0443333333333333	-0.0471666666666667	0.219130557529029	0.830310351964899	0.887935504797882	-7.01229986509979	-0.1375	-0.318	0.2475	0.346	-0.1395	-0.2815
CAGL0D04268g	-0.0376666666666666	0.3805	-0.21902307385877	0.830392153715919	0.887935504797882	-7.0123251203058	0.552	0.5035	0.1425	0.402	0.5425	0.1405
CAGL0A04719g	0.0346666666666665	-0.3345	0.216680852318331	0.832175245004743	0.889656464974812	-7.01287241503441	-0.4695	-0.2735	-0.3125	-0.1595	-0.231	-0.561
CAGL0L01243g	-0.0395	0.257416666666667	-0.216140584575189	0.832586680382375	0.889910612059025	-7.01299782813259	0.3755	0.046	0.41	0.316	-0.085	0.482
CAGL0K06347g	0.033	-0.0781666666666667	0.215302173876132	0.83322526626404	0.8904073923802	-7.01319183457088	-0.262	-0.022	0	-0.012	-0.2095	0.0365
CAGL0J04664g	-0.045	-0.162666666666667	-0.214066882355494	0.834166368249848	0.891227175087377	-7.01347631533413	-0.2455	-0.176	0.001	0.3155	-0.563	-0.308
CAGL0D02046g	0.0338333333333333	-0.00058333333333333	0.213014386026796	0.834968420761723	0.891890734819575	-7.01371741799274	0.15	-0.1575	-0.045	0.198	-0.008	-0.141
CAGL0I04268g	0.0341666666666667	-0.08475	0.212794991517535	0.835135634380149	0.891890734819575	-7.01376752770826	0.008	-0.3165	0.003	-0.207	-0.0935	0.0975
CAGL0H05291g	0.0420000000000001	0.380333333333333	0.212401791209355	0.835435336856127	0.891895749353351	-7.01385720647289	0.385	-0.0015	0.6945	0.6565	0.202	0.3455
CAGL0E00561g	0.0388333333333333	-0.07025	0.212332016915515	0.835488522574025	0.891895749353351	-7.01387310298084	-0.064	-0.0105	-0.1945	-0.422	0.0185	0.251
CAGL0E01331g	-0.0523333333333334	0.0231666666666667	-0.209002505627221	0.838027440396796	0.894233404947466	-7.01462563255602	-0.0105	0.1685	-0.01	-0.352	0.702	-0.359
CAGL0K02035g	0.0415	-0.02425	0.208581363852661	0.838348718659417	0.89438993871141	-7.01471997722687	-0.025	0.1035	-0.2135	-0.2165	-0.244	0.45
CAGL0H00110g	0.0318333333333333	0.23375	0.208073690536385	0.838736050173075	0.894616861344298	-7.01483345570911	0.1725	0.253	0.228	0.045	0.417	0.287
CAGL0G04015g	0.0356666666666667	0.350333333333333	0.20751567434965	0.839161842025989	0.894723522947173	-7.01495787049018	0.0915	0.3525	0.5535	0.193	0.3345	0.577
CAGL0K02233g	-0.0440000000000001	0.182	-0.207484873494824	0.839185346039658	0.894723522947173	-7.01496472816265	0.3475	0.0715	0.193	-0.3655	0.3905	0.455
CAGL0L01639g	-0.032	0.165166666666667	-0.205617221738737	0.840610846534414	0.896056880315398	-7.01537866412201	0.023	0.196	0.3245	0.2395	0.2285	-0.0205
CAGL0M02915g	-0.0528333333333333	-0.407083333333333	-0.205338679281502	0.84082349720104	0.896097103424366	-7.01544008031998	-0.2315	0.1585	-1.069	-0.5525	-0.4755	-0.2725
CAGL0K11528g	-0.033	0.0711666666666667	-0.204265049392688	0.841643272914808	0.89678421113614	-7.01567603309375	0.1455	0.1105	0.007	-0.0975	0.327	-0.0655
