"";"Name";"Conditions";"logFC";"hovertext"
"992";"CAGL0I05610g";"T60";NA;"CAGL0I05610g - NA"
"993";"CAGL0I05874g";"T60";"0.665420498686583";"CAGL0I05874g - 0.665420498686583"
"994";"CAGL0I05934g";"T60";NA;"CAGL0I05934g - NA"
"995";"CAGL0I06006g";"T60";"-0.141176995463443";"CAGL0I06006g - -0.141176995463443"
"996";"CAGL0I06050g";"T60";"-0.318209012148027";"CAGL0I06050g - -0.318209012148027"
"997";"CAGL0I06182g";"T60";"-0.613517589238465";"CAGL0I06182g - -0.613517589238465"
"998";"CAGL0I06644g";"T60";NA;"CAGL0I06644g - NA"
"999";"CAGL0I06743g";"T60";NA;"CAGL0I06743g - NA"
"1000";"CAGL0I06831g";"T60";NA;"CAGL0I06831g - NA"
"1001";"CAGL0I07249g";"T60";NA;"CAGL0I07249g - NA"
"1002";"CAGL0I07491g";"T60";NA;"CAGL0I07491g - NA"
"1003";"CAGL0I07843g";"T60";"-0.406012037984439";"CAGL0I07843g - -0.406012037984439"
"1004";"CAGL0I07887g";"T60";NA;"CAGL0I07887g - NA"
"1005";"CAGL0I07969g";"T60";NA;"CAGL0I07969g - NA"
"1006";"CAGL0I08305g";"T60";NA;"CAGL0I08305g - NA"
"1007";"CAGL0I08503g";"T60";"-0.417678759177215";"CAGL0I08503g - -0.417678759177215"
"1008";"CAGL0I08547g";"T60";"-0.280418636009415";"CAGL0I08547g - -0.280418636009415"
"1009";"CAGL0I08987g";"T60";"-0.261682869987145";"CAGL0I08987g - -0.261682869987145"
"1010";"CAGL0I09009g";"T60";NA;"CAGL0I09009g - NA"
"1011";"CAGL0I09086g";"T60";NA;"CAGL0I09086g - NA"
"1012";"CAGL0I09284g";"T60";"-0.0595449601301031";"CAGL0I09284g - -0.0595449601301031"
"1013";"CAGL0I09328g";"T60";"-0.288666059596911";"CAGL0I09328g - -0.288666059596911"
"1014";"CAGL0I09504g";"T60";NA;"CAGL0I09504g - NA"
"1015";"CAGL0I09702g";"T60";NA;"CAGL0I09702g - NA"
"1016";"CAGL0I09724g";"T60";NA;"CAGL0I09724g - NA"
"1017";"CAGL0I09790g";"T60";"-0.462626187723332";"CAGL0I09790g - -0.462626187723332"
"1018";"CAGL0I10010g";"T60";NA;"CAGL0I10010g - NA"
"1019";"CAGL0I10147g";"T60";NA;"CAGL0I10147g - NA"
"1020";"CAGL0I10384g";"T60";NA;"CAGL0I10384g - NA"
"1021";"CAGL0I10406g";"T60";"0.234173211051524";"CAGL0I10406g - 0.234173211051524"
"1022";"CAGL0I10472g";"T60";"0.0891199491044223";"CAGL0I10472g - 0.0891199491044223"
"1023";"CAGL0I10670g";"T60";"-0.37852131816568";"CAGL0I10670g - -0.37852131816568"
"1024";"CAGL0I10747g";"T60";NA;"CAGL0I10747g - NA"
"1025";"CAGL0I10791g";"T60";"-0.358924520355447";"CAGL0I10791g - -0.358924520355447"
"1026";"CAGL0J00363g";"T60";NA;"CAGL0J00363g - NA"
"1027";"CAGL0J00429g";"T60";"0.970881060196392";"CAGL0J00429g - 0.970881060196392"
"1028";"CAGL0J00451g";"T60";"0.177562739819907";"CAGL0J00451g - 0.177562739819907"
"1029";"CAGL0J00473g";"T60";"-0.569569056226071";"CAGL0J00473g - -0.569569056226071"
"1030";"CAGL0J00649g";"T60";"0.265902901481735";"CAGL0J00649g - 0.265902901481735"
"1031";"CAGL0J00847g";"T60";"-0.691962986908159";"CAGL0J00847g - -0.691962986908159"
"1032";"CAGL0J01045g";"T60";NA;"CAGL0J01045g - NA"
"1033";"CAGL0J01441g";"T60";"-0.360324214332551";"CAGL0J01441g - -0.360324214332551"
"1034";"CAGL0J01848g";"T60";NA;"CAGL0J01848g - NA"
"1035";"CAGL0J02112g";"T60";"-0.263713942760697";"CAGL0J02112g - -0.263713942760697"
"1036";"CAGL0J02530g";"T60";NA;"CAGL0J02530g - NA"
"1037";"CAGL0J02904g";"T60";NA;"CAGL0J02904g - NA"
"1038";"CAGL0J03080g";"T60";NA;"CAGL0J03080g - NA"
"1039";"CAGL0J03212g";"T60";"-0.0719265167189522";"CAGL0J03212g - -0.0719265167189522"
"1040";"CAGL0J03234g";"T60";"-0.098700570750494";"CAGL0J03234g - -0.098700570750494"
"1041";"CAGL0J03762g";"T60";"0.151366917847205";"CAGL0J03762g - 0.151366917847205"
"1042";"CAGL0J03806g";"T60";"-0.374224958020453";"CAGL0J03806g - -0.374224958020453"
"1043";"CAGL0J03894g";"T60";NA;"CAGL0J03894g - NA"
"1044";"CAGL0J03916g";"T60";NA;"CAGL0J03916g - NA"
"1045";"CAGL0J04004g";"T60";NA;"CAGL0J04004g - NA"
"1046";"CAGL0J04070g";"T60";"0.314762564055561";"CAGL0J04070g - 0.314762564055561"
"1047";"CAGL0J04202g";"T60";"3.62971224847733";"CAGL0J04202g - 3.62971224847733"
"1048";"CAGL0J04224g";"T60";NA;"CAGL0J04224g - NA"
"1049";"CAGL0J04268g";"T60";"0.177413967574592";"CAGL0J04268g - 0.177413967574592"
"1050";"CAGL0J04290g";"T60";NA;"CAGL0J04290g - NA"
"1051";"CAGL0J04466g";"T60";"2.21416175689274";"CAGL0J04466g - 2.21416175689274"
"1052";"CAGL0J04576g";"T60";NA;"CAGL0J04576g - NA"
"1053";"CAGL0J04950g";"T60";NA;"CAGL0J04950g - NA"
"1054";"CAGL0J05082g";"T60";NA;"CAGL0J05082g - NA"
"1055";"CAGL0J05258g";"T60";"-0.0673934635045806";"CAGL0J05258g - -0.0673934635045806"
"1056";"CAGL0J05390g";"T60";NA;"CAGL0J05390g - NA"
"1057";"CAGL0J05478g";"T60";NA;"CAGL0J05478g - NA"
"1058";"CAGL0J05852g";"T60";"0.285976733385792";"CAGL0J05852g - 0.285976733385792"
"1059";"CAGL0J05984g";"T60";"-0.267801827746072";"CAGL0J05984g - -0.267801827746072"
"1060";"CAGL0J06374g";"T60";"-0.00975975922889101";"CAGL0J06374g - -0.00975975922889101"
"1061";"CAGL0J06380g";"T60";NA;"CAGL0J06380g - NA"
"1062";"CAGL0J06666g";"T60";"0.275936498096976";"CAGL0J06666g - 0.275936498096976"
"1063";"CAGL0J07062g";"T60";"-0.103713210111389";"CAGL0J07062g - -0.103713210111389"
"1064";"CAGL0J07568g";"T60";"0.351242713041836";"CAGL0J07568g - 0.351242713041836"
"1065";"CAGL0J07678g";"T60";"0.464704867735265";"CAGL0J07678g - 0.464704867735265"
"1066";"CAGL0J07766g";"T60";"-0.430693277012125";"CAGL0J07766g - -0.430693277012125"
"1067";"CAGL0J07980g";"T60";NA;"CAGL0J07980g - NA"
"1068";"CAGL0J08547g";"T60";NA;"CAGL0J08547g - NA"
"1069";"CAGL0J08679g";"T60";"-0.116725882730048";"CAGL0J08679g - -0.116725882730048"
"1070";"CAGL0J09240g";"T60";"0.239375832691054";"CAGL0J09240g - 0.239375832691054"
"1071";"CAGL0J09262g";"T60";NA;"CAGL0J09262g - NA"
"1072";"CAGL0J09328g";"T60";NA;"CAGL0J09328g - NA"
"1073";"CAGL0J09614g";"T60";"0.0452510795904141";"CAGL0J09614g - 0.0452510795904141"
"1074";"CAGL0J09724g";"T60";"-0.733755880456178";"CAGL0J09724g - -0.733755880456178"
"1075";"CAGL0J09812g";"T60";NA;"CAGL0J09812g - NA"
"1076";"CAGL0J09944g";"T60";NA;"CAGL0J09944g - NA"
"1077";"CAGL0J10010g";"T60";"0.0944089426912057";"CAGL0J10010g - 0.0944089426912057"
"1078";"CAGL0J10164g";"T60";"-0.279853164688197";"CAGL0J10164g - -0.279853164688197"
"1079";"CAGL0J10362g";"T60";"-0.225229677405901";"CAGL0J10362g - -0.225229677405901"
"1080";"CAGL0J10824g";"T60";NA;"CAGL0J10824g - NA"
"1081";"CAGL0J10846g";"T60";NA;"CAGL0J10846g - NA"
"1082";"CAGL0J10978g";"T60";NA;"CAGL0J10978g - NA"
"1083";"CAGL0J11132g";"T60";"-0.0332595318832485";"CAGL0J11132g - -0.0332595318832485"
"1084";"CAGL0J11682g";"T60";"-0.298122594489439";"CAGL0J11682g - -0.298122594489439"
"1085";"CAGL0J11792g";"T60";NA;"CAGL0J11792g - NA"
"1086";"CAGL0J11858g";"T60";NA;"CAGL0J11858g - NA"
"1087";"CAGL0K00110g";"T60";"-0.228598832761128";"CAGL0K00110g - -0.228598832761128"
"1088";"CAGL0K00715g";"T60";NA;"CAGL0K00715g - NA"
"1089";"CAGL0K00847g";"T60";"0.0529268186045284";"CAGL0K00847g - 0.0529268186045284"
"1090";"CAGL0K00869g";"T60";NA;"CAGL0K00869g - NA"
"1091";"CAGL0K01177g";"T60";"0.115047933883173";"CAGL0K01177g - 0.115047933883173"
"1092";"CAGL0K01749g";"T60";NA;"CAGL0K01749g - NA"
"1093";"CAGL0K01771g";"T60";"-0.966970262874655";"CAGL0K01771g - -0.966970262874655"
"1094";"CAGL0K01859g";"T60";"-0.308852907797738";"CAGL0K01859g - -0.308852907797738"
"1095";"CAGL0K02233g";"T60";"-0.358219719748224";"CAGL0K02233g - -0.358219719748224"
"1096";"CAGL0K02409g";"T60";"-0.0236888238954885";"CAGL0K02409g - -0.0236888238954885"
"1097";"CAGL0K02629g";"T60";NA;"CAGL0K02629g - NA"
"1098";"CAGL0K02893g";"T60";"-1.20289279218484";"CAGL0K02893g - -1.20289279218484"
"1099";"CAGL0K03091g";"T60";"1.08956480159136";"CAGL0K03091g - 1.08956480159136"
"1100";"CAGL0K03421g";"T60";NA;"CAGL0K03421g - NA"
"1101";"CAGL0K03459g";"T60";NA;"CAGL0K03459g - NA"
"1102";"CAGL0K04103g";"T60";NA;"CAGL0K04103g - NA"
"1103";"CAGL0K04279g";"T60";NA;"CAGL0K04279g - NA"
"1104";"CAGL0K04301g";"T60";NA;"CAGL0K04301g - NA"
"1105";"CAGL0K04367g";"T60";NA;"CAGL0K04367g - NA"
"1106";"CAGL0K04499g";"T60";"-0.490412571782727";"CAGL0K04499g - -0.490412571782727"
"1107";"CAGL0K04719g";"T60";NA;"CAGL0K04719g - NA"
"1108";"CAGL0K04851g";"T60";NA;"CAGL0K04851g - NA"
"1109";"CAGL0K05137g";"T60";NA;"CAGL0K05137g - NA"
"1110";"CAGL0K05247g";"T60";NA;"CAGL0K05247g - NA"
"1111";"CAGL0K05357g";"T60";"-0.511182732961978";"CAGL0K05357g - -0.511182732961978"
"1112";"CAGL0K05687g";"T60";NA;"CAGL0K05687g - NA"
"1113";"CAGL0K05753g";"T60";NA;"CAGL0K05753g - NA"
"1114";"CAGL0K05813g";"T60";"0.0310477795748478";"CAGL0K05813g - 0.0310477795748478"
"1115";"CAGL0K06061g";"T60";"-0.0773970979872923";"CAGL0K06061g - -0.0773970979872923"
"1116";"CAGL0K06105g";"T60";NA;"CAGL0K06105g - NA"
"1117";"CAGL0K06259g";"T60";"0.0687585032495475";"CAGL0K06259g - 0.0687585032495475"
"1118";"CAGL0K06567g";"T60";"-0.762696545795148";"CAGL0K06567g - -0.762696545795148"
"1119";"CAGL0K06633g";"T60";NA;"CAGL0K06633g - NA"
"1120";"CAGL0K06677g";"T60";"-0.158683113176073";"CAGL0K06677g - -0.158683113176073"
"1121";"CAGL0K07111g";"T60";NA;"CAGL0K07111g - NA"
"1122";"CAGL0K07183g";"T60";NA;"CAGL0K07183g - NA"
"1123";"CAGL0K07205g";"T60";NA;"CAGL0K07205g - NA"
"1124";"CAGL0K07436g";"T60";"-0.776514186909734";"CAGL0K07436g - -0.776514186909734"
"1125";"CAGL0K07480g";"T60";NA;"CAGL0K07480g - NA"
"1126";"CAGL0K07546g";"T60";NA;"CAGL0K07546g - NA"
"1127";"CAGL0K07590g";"T60";NA;"CAGL0K07590g - NA"
"1128";"CAGL0K07678g";"T60";NA;"CAGL0K07678g - NA"
"1129";"CAGL0K08184g";"T60";"-0.409758761431693";"CAGL0K08184g - -0.409758761431693"
"1130";"CAGL0K08206g";"T60";NA;"CAGL0K08206g - NA"
"1131";"CAGL0K08338g";"T60";"0.190845732260248";"CAGL0K08338g - 0.190845732260248"
"1132";"CAGL0K08536g";"T60";"1.06028886494778";"CAGL0K08536g - 1.06028886494778"
"1133";"CAGL0K08668g";"T60";NA;"CAGL0K08668g - NA"
"1134";"CAGL0K08756g";"T60";NA;"CAGL0K08756g - NA"
"1135";"CAGL0K09042g";"T60";"-0.19213873189348";"CAGL0K09042g - -0.19213873189348"
"1136";"CAGL0K09372g";"T60";NA;"CAGL0K09372g - NA"
"1137";"CAGL0K09702g";"T60";NA;"CAGL0K09702g - NA"
"1138";"CAGL0K09724g";"T60";"0.505849226146605";"CAGL0K09724g - 0.505849226146605"
"1139";"CAGL0K09988g";"T60";"-0.931060210191094";"CAGL0K09988g - -0.931060210191094"
"1140";"CAGL0K10340g";"T60";"-0.405752643273863";"CAGL0K10340g - -0.405752643273863"
"1141";"CAGL0K10362g";"T60";"-0.627324203168263";"CAGL0K10362g - -0.627324203168263"
"1142";"CAGL0K10428g";"T60";NA;"CAGL0K10428g - NA"
"1143";"CAGL0K10736g";"T60";NA;"CAGL0K10736g - NA"
"1144";"CAGL0K10780g";"T60";"-0.392612890077446";"CAGL0K10780g - -0.392612890077446"
"1145";"CAGL0K10824g";"T60";NA;"CAGL0K10824g - NA"
"1146";"CAGL0K10868g";"T60";"-0.671301118498347";"CAGL0K10868g - -0.671301118498347"
"1147";"CAGL0K11231g";"T60";"0.269370025192977";"CAGL0K11231g - 0.269370025192977"
"1148";"CAGL0K11616g";"T60";"-0.719498373560358";"CAGL0K11616g - -0.719498373560358"
"1149";"CAGL0K11858g";"T60";"0.430465341480743";"CAGL0K11858g - 0.430465341480743"
"1150";"CAGL0K12100g";"T60";"-0.143788804426977";"CAGL0K12100g - -0.143788804426977"
"1151";"CAGL0K12254g";"T60";NA;"CAGL0K12254g - NA"
"1152";"CAGL0K12518g";"T60";NA;"CAGL0K12518g - NA"
"1153";"CAGL0K12980g";"T60";NA;"CAGL0K12980g - NA"
"1154";"CAGL0L00429g";"T60";"-0.540642462005152";"CAGL0L00429g - -0.540642462005152"
"1155";"CAGL0L00473g";"T60";NA;"CAGL0L00473g - NA"
"1156";"CAGL0L00649g";"T60";NA;"CAGL0L00649g - NA"
"1157";"CAGL0L00759g";"T60";"0.125849160301718";"CAGL0L00759g - 0.125849160301718"
"1158";"CAGL0L00803g";"T60";NA;"CAGL0L00803g - NA"
"1159";"CAGL0L00957g";"T60";"1.22090544336005";"CAGL0L00957g - 1.22090544336005"
"1160";"CAGL0L00979g";"T60";NA;"CAGL0L00979g - NA"
"1161";"CAGL0L01089g";"T60";"-2.26587094409935";"CAGL0L01089g - -2.26587094409935"
"1162";"CAGL0L01177g";"T60";"0.272728207368124";"CAGL0L01177g - 0.272728207368124"
"1163";"CAGL0L01551g";"T60";"-1.2429422860759";"CAGL0L01551g - -1.2429422860759"
"1164";"CAGL0L01771g";"T60";NA;"CAGL0L01771g - NA"
"1165";"CAGL0L02079g";"T60";"-0.442111824879408";"CAGL0L02079g - -0.442111824879408"
"1166";"CAGL0L02167g";"T60";NA;"CAGL0L02167g - NA"
"1167";"CAGL0L02321g";"T60";"-0.863835328610294";"CAGL0L02321g - -0.863835328610294"
"1168";"CAGL0L02937g";"T60";NA;"CAGL0L02937g - NA"
"1169";"CAGL0L03135g";"T60";NA;"CAGL0L03135g - NA"
"1170";"CAGL0L03267g";"T60";NA;"CAGL0L03267g - NA"
"1171";"CAGL0L03377g";"T60";NA;"CAGL0L03377g - NA"
"1172";"CAGL0L03696g";"T60";NA;"CAGL0L03696g - NA"
"1173";"CAGL0L03806g";"T60";"0.831847491061214";"CAGL0L03806g - 0.831847491061214"
"1174";"CAGL0L03828g";"T60";"-0.435274662407419";"CAGL0L03828g - -0.435274662407419"
"1175";"CAGL0L03846g";"T60";"-0.476676250109128";"CAGL0L03846g - -0.476676250109128"
"1176";"CAGL0L03982g";"T60";"-0.0938423995339273";"CAGL0L03982g - -0.0938423995339273"
"1177";"CAGL0L04070g";"T60";NA;"CAGL0L04070g - NA"
"1178";"CAGL0L04510g";"T60";NA;"CAGL0L04510g - NA"
"1179";"CAGL0L04598g";"T60";"0.0573885004090693";"CAGL0L04598g - 0.0573885004090693"
"1180";"CAGL0L04664g";"T60";"-0.323064205667023";"CAGL0L04664g - -0.323064205667023"
"1181";"CAGL0L05236g";"T60";"0.14650298659409";"CAGL0L05236g - 0.14650298659409"
"1182";"CAGL0L05258g";"T60";"0.963525540060912";"CAGL0L05258g - 0.963525540060912"
"1183";"CAGL0L05500g";"T60";"-0.272368720436161";"CAGL0L05500g - -0.272368720436161"
"1184";"CAGL0L05742g";"T60";NA;"CAGL0L05742g - NA"
"1185";"CAGL0L05786g";"T60";NA;"CAGL0L05786g - NA"
"1186";"CAGL0L06094g";"T60";"0.651651141969222";"CAGL0L06094g - 0.651651141969222"
"1187";"CAGL0L06160g";"T60";"0.841558101848431";"CAGL0L06160g - 0.841558101848431"
"1188";"CAGL0L06512g";"T60";NA;"CAGL0L06512g - NA"
"1189";"CAGL0L06578g";"T60";NA;"CAGL0L06578g - NA"
"1190";"CAGL0L06666g";"T60";NA;"CAGL0L06666g - NA"
"1191";"CAGL0L06776g";"T60";NA;"CAGL0L06776g - NA"
"1192";"CAGL0L06864g";"T60";NA;"CAGL0L06864g - NA"
"1193";"CAGL0L07480g";"T60";NA;"CAGL0L07480g - NA"
"1194";"CAGL0L07502g";"T60";NA;"CAGL0L07502g - NA"
"1195";"CAGL0L07546g";"T60";NA;"CAGL0L07546g - NA"
"1196";"CAGL0L08114g";"T60";NA;"CAGL0L08114g - NA"
"1197";"CAGL0L08118g";"T60";NA;"CAGL0L08118g - NA"
"1198";"CAGL0L08184g";"T60";NA;"CAGL0L08184g - NA"
"1199";"CAGL0L08294g";"T60";NA;"CAGL0L08294g - NA"
"1200";"CAGL0L08426g";"T60";NA;"CAGL0L08426g - NA"
"1201";"CAGL0L08756g";"T60";NA;"CAGL0L08756g - NA"
"1202";"CAGL0L09020g";"T60";NA;"CAGL0L09020g - NA"
"1203";"CAGL0L09086g";"T60";NA;"CAGL0L09086g - NA"
"1204";"CAGL0L09108g";"T60";"-0.210564541696433";"CAGL0L09108g - -0.210564541696433"
"1205";"CAGL0L09273g";"T60";NA;"CAGL0L09273g - NA"
"1206";"CAGL0L09383g";"T60";NA;"CAGL0L09383g - NA"
"1207";"CAGL0L09537g";"T60";NA;"CAGL0L09537g - NA"
"1208";"CAGL0L10142g";"T60";NA;"CAGL0L10142g - NA"
"1209";"CAGL0L10164g";"T60";"-0.0807531673217358";"CAGL0L10164g - -0.0807531673217358"
"1210";"CAGL0L10362g";"T60";NA;"CAGL0L10362g - NA"
"1211";"CAGL0L10406g";"T60";"-0.502992046990383";"CAGL0L10406g - -0.502992046990383"
"1212";"CAGL0L10582g";"T60";NA;"CAGL0L10582g - NA"
"1213";"CAGL0L10780g";"T60";"-0.433344218115755";"CAGL0L10780g - -0.433344218115755"
"1214";"CAGL0L10868g";"T60";"-0.152854078514668";"CAGL0L10868g - -0.152854078514668"
"1215";"CAGL0L10890g";"T60";"-0.133067093402928";"CAGL0L10890g - -0.133067093402928"
"1216";"CAGL0L11000g";"T60";"-0.466602745010762";"CAGL0L11000g - -0.466602745010762"
"1217";"CAGL0L11506g";"T60";NA;"CAGL0L11506g - NA"
"1218";"CAGL0L11814g";"T60";NA;"CAGL0L11814g - NA"
"1219";"CAGL0L11902g";"T60";NA;"CAGL0L11902g - NA"
"1220";"CAGL0L11990g";"T60";NA;"CAGL0L11990g - NA"
"1221";"CAGL0L12364g";"T60";"-0.143835321285994";"CAGL0L12364g - -0.143835321285994"
"1222";"CAGL0L12562g";"T60";NA;"CAGL0L12562g - NA"
"1223";"CAGL0L12914g";"T60";"0.0697009316459671";"CAGL0L12914g - 0.0697009316459671"
"1224";"CAGL0L12936g";"T60";"-0.320089107107735";"CAGL0L12936g - -0.320089107107735"
"1225";"CAGL0L13156g";"T60";NA;"CAGL0L13156g - NA"
"1226";"CAGL0L13354g";"T60";NA;"CAGL0L13354g - NA"
"1227";"CAGL0M00418g";"T60";NA;"CAGL0M00418g - NA"
"1228";"CAGL0M00770g";"T60";NA;"CAGL0M00770g - NA"
"1229";"CAGL0M01364g";"T60";"1.02701522861558";"CAGL0M01364g - 1.02701522861558"
"1230";"CAGL0M01562g";"T60";"1.31581225209977";"CAGL0M01562g - 1.31581225209977"
"1231";"CAGL0M02167g";"T60";NA;"CAGL0M02167g - NA"
"1232";"CAGL0M02211g";"T60";"0.605512711000401";"CAGL0M02211g - 0.605512711000401"
"1233";"CAGL0M02387g";"T60";NA;"CAGL0M02387g - NA"
"1234";"CAGL0M02915g";"T60";NA;"CAGL0M02915g - NA"
"1235";"CAGL0M03003g";"T60";NA;"CAGL0M03003g - NA"
"1236";"CAGL0M03025g";"T60";NA;"CAGL0M03025g - NA"
"1237";"CAGL0M03377g";"T60";"0.200136348130655";"CAGL0M03377g - 0.200136348130655"
"1238";"CAGL0M03795g";"T60";"-0.357817218697216";"CAGL0M03795g - -0.357817218697216"
"1239";"CAGL0M04191g";"T60";NA;"CAGL0M04191g - NA"
"1240";"CAGL0M04499g";"T60";NA;"CAGL0M04499g - NA"
"1241";"CAGL0M04675g";"T60";"0.993902554850013";"CAGL0M04675g - 0.993902554850013"
"1242";"CAGL0M04873g";"T60";"0.850914170515508";"CAGL0M04873g - 0.850914170515508"
"1243";"CAGL0M05401g";"T60";NA;"CAGL0M05401g - NA"
"1244";"CAGL0M05511g";"T60";NA;"CAGL0M05511g - NA"
"1245";"CAGL0M05665g";"T60";"1.08730614827625";"CAGL0M05665g - 1.08730614827625"
"1246";"CAGL0M05775g";"T60";"0.613252660935762";"CAGL0M05775g - 0.613252660935762"
"1247";"CAGL0M05951g";"T60";NA;"CAGL0M05951g - NA"
"1248";"CAGL0M05995g";"T60";"0.498436993967274";"CAGL0M05995g - 0.498436993967274"
"1249";"CAGL0M06369g";"T60";"-1.28204025966851";"CAGL0M06369g - -1.28204025966851"
"1250";"CAGL0M06457g";"T60";"-1.08321837831626";"CAGL0M06457g - -1.08321837831626"
"1251";"CAGL0M06633g";"T60";"0.222095367231621";"CAGL0M06633g - 0.222095367231621"
"1252";"CAGL0M06963g";"T60";NA;"CAGL0M06963g - NA"
"1253";"CAGL0M07001g";"T60";NA;"CAGL0M07001g - NA"
"1254";"CAGL0M07271g";"T60";"0.75423272131291";"CAGL0M07271g - 0.75423272131291"
"1255";"CAGL0M07403g";"T60";NA;"CAGL0M07403g - NA"
"1256";"CAGL0M07656g";"T60";"-0.65953213643143";"CAGL0M07656g - -0.65953213643143"
"1257";"CAGL0M07722g";"T60";"-0.596782028565787";"CAGL0M07722g - -0.596782028565787"
"1258";"CAGL0M08184g";"T60";NA;"CAGL0M08184g - NA"
"1259";"CAGL0M08602g";"T60";NA;"CAGL0M08602g - NA"
"1260";"CAGL0M09020g";"T60";NA;"CAGL0M09020g - NA"
"1261";"CAGL0M09229g";"T60";NA;"CAGL0M09229g - NA"
"1262";"CAGL0M09581g";"T60";"-0.0616717246833462";"CAGL0M09581g - -0.0616717246833462"
"1263";"CAGL0M09669g";"T60";NA;"CAGL0M09669g - NA"
"1264";"CAGL0M09713g";"T60";"-0.392644979543169";"CAGL0M09713g - -0.392644979543169"
"1265";"CAGL0M10241g";"T60";"0.00265766214475132";"CAGL0M10241g - 0.00265766214475132"
"1266";"CAGL0M11000g";"T60";NA;"CAGL0M11000g - NA"
"1267";"CAGL0M11110g";"T60";"-0.136426088890681";"CAGL0M11110g - -0.136426088890681"
"1268";"CAGL0M11704g";"T60";"0.355513476322601";"CAGL0M11704g - 0.355513476322601"
"1269";"CAGL0M11902g";"T60";NA;"CAGL0M11902g - NA"
"1270";"CAGL0M12551g";"T60";NA;"CAGL0M12551g - NA"
"1271";"CAGL0M12881g";"T60";"-0.0712763330422206";"CAGL0M12881g - -0.0712763330422206"
"1272";"CAGL0M12947g";"T60";NA;"CAGL0M12947g - NA"
"1273";"CAGL0M13717g";"T60";"-0.241683363012947";"CAGL0M13717g - -0.241683363012947"
"1274";"CAGL0M14069g";"T60";NA;"CAGL0M14069g - NA"
