"";"Name";"Conditions";"logFC";"hovertext"
"257";"CAGL0G08712g";"log(0.5H/0H)";"1.07e+00";"CAGL0G08712g - 1.07e+00"
"258";"CAGL0G08734g";"log(0.5H/0H)";"-2.84e-01";"CAGL0G08734g - -2.84e-01"
"259";"CAGL0G09064g";"log(0.5H/0H)";"-9.71e-01";"CAGL0G09064g - -9.71e-01"
"260";"CAGL0G09130g";"log(0.5H/0H)";"-7.63e-01";"CAGL0G09130g - -7.63e-01"
"261";"CAGL0G09383g";"log(0.5H/0H)";"1.42e-01";"CAGL0G09383g - 1.42e-01"
"262";"CAGL0G09691g";"log(0.5H/0H)";"1.14e-01";"CAGL0G09691g - 1.14e-01"
"263";"CAGL0G09977g";"log(0.5H/0H)";"6.80e-01";"CAGL0G09977g - 6.80e-01"
"264";"CAGL0G10131g";"log(0.5H/0H)";"7.77e-01";"CAGL0G10131g - 7.77e-01"
"265";"CAGL0G10153g";"log(0.5H/0H)";"9.54e-01";"CAGL0G10153g - 9.54e-01"
"266";"CAGL0G10175g";"log(0.5H/0H)";"2.09e+00";"CAGL0G10175g - 2.09e+00"
"267";"CAGL0H00418g";"log(0.5H/0H)";"2.74e+00";"CAGL0H00418g - 2.74e+00"
"268";"CAGL0H00440g";"log(0.5H/0H)";"-7.15e-01";"CAGL0H00440g - -7.15e-01"
"269";"CAGL0H00506g";"log(0.5H/0H)";"1.17e-01";"CAGL0H00506g - 1.17e-01"
"270";"CAGL0H00572g";"log(0.5H/0H)";"9.68e-01";"CAGL0H00572g - 9.68e-01"
"271";"CAGL0H00594g";"log(0.5H/0H)";"5.19e-01";"CAGL0H00594g - 5.19e-01"
"272";"CAGL0H00682g";"log(0.5H/0H)";"3.29e-01";"CAGL0H00682g - 3.29e-01"
"273";"CAGL0H00704g";"log(0.5H/0H)";"-8.50e-01";"CAGL0H00704g - -8.50e-01"
"274";"CAGL0H00825g";"log(0.5H/0H)";"-6.96e-01";"CAGL0H00825g - -6.96e-01"
"275";"CAGL0H02101g";"log(0.5H/0H)";"1.31e+00";"CAGL0H02101g - 1.31e+00"
"276";"CAGL0H02387g";"log(0.5H/0H)";"2.37e+00";"CAGL0H02387g - 2.37e+00"
"277";"CAGL0H02491g";"log(0.5H/0H)";"9.58e-01";"CAGL0H02491g - 9.58e-01"
"278";"CAGL0H02563g";"log(0.5H/0H)";"1.85e+00";"CAGL0H02563g - 1.85e+00"
"279";"CAGL0H02585g";"log(0.5H/0H)";"8.93e-01";"CAGL0H02585g - 8.93e-01"
"280";"CAGL0H02893g";"log(0.5H/0H)";"1.50e+00";"CAGL0H02893g - 1.50e+00"
"281";"CAGL0H02959g";"log(0.5H/0H)";"-3.77e-01";"CAGL0H02959g - -3.77e-01"
"282";"CAGL0H03179g";"log(0.5H/0H)";"6.31e-02";"CAGL0H03179g - 6.31e-02"
"283";"CAGL0H03487g";"log(0.5H/0H)";"4.20e-01";"CAGL0H03487g - 4.20e-01"
"284";"CAGL0H03751g";"log(0.5H/0H)";"3.00e-02";"CAGL0H03751g - 3.00e-02"
"285";"CAGL0H03795g";"log(0.5H/0H)";"3.94e-01";"CAGL0H03795g - 3.94e-01"
"286";"CAGL0H03993g";"log(0.5H/0H)";"-5.99e-01";"CAGL0H03993g - -5.99e-01"
"287";"CAGL0H04037g";"log(0.5H/0H)";"1.04e+00";"CAGL0H04037g - 1.04e+00"
"288";"CAGL0H04081g";"log(0.5H/0H)";"1.16e+00";"CAGL0H04081g - 1.16e+00"
"289";"CAGL0H04125g";"log(0.5H/0H)";"-3.54e-01";"CAGL0H04125g - -3.54e-01"
"290";"CAGL0H04191g";"log(0.5H/0H)";"5.86e-02";"CAGL0H04191g - 5.86e-02"
"291";"CAGL0H04851g";"log(0.5H/0H)";"-1.25e+00";"CAGL0H04851g - -1.25e+00"
"292";"CAGL0H04939g";"log(0.5H/0H)";"1.29e+00";"CAGL0H04939g - 1.29e+00"
"293";"CAGL0H05137g";"log(0.5H/0H)";"-6.05e-01";"CAGL0H05137g - -6.05e-01"
"294";"CAGL0H05445g";"log(0.5H/0H)";"1.98e-01";"CAGL0H05445g - 1.98e-01"
"295";"CAGL0H05643g";"log(0.5H/0H)";"-6.93e-01";"CAGL0H05643g - -6.93e-01"
"296";"CAGL0H06545g";"log(0.5H/0H)";"5.70e-01";"CAGL0H06545g - 5.70e-01"
"297";"CAGL0H06699g";"log(0.5H/0H)";"-1.16e-01";"CAGL0H06699g - -1.16e-01"
"298";"CAGL0H06787g";"log(0.5H/0H)";"-2.28e-01";"CAGL0H06787g - -2.28e-01"
"299";"CAGL0H07051g";"log(0.5H/0H)";"-6.63e-01";"CAGL0H07051g - -6.63e-01"
"300";"CAGL0H07337g";"log(0.5H/0H)";"3.17e+00";"CAGL0H07337g - 3.17e+00"
"301";"CAGL0H07579g";"log(0.5H/0H)";"-3.64e-01";"CAGL0H07579g - -3.64e-01"
"302";"CAGL0H07887g";"log(0.5H/0H)";"-2.90e-01";"CAGL0H07887g - -2.90e-01"
"303";"CAGL0H08063g";"log(0.5H/0H)";"-3.16e-01";"CAGL0H08063g - -3.16e-01"
"304";"CAGL0H08261g";"log(0.5H/0H)";"5.67e-01";"CAGL0H08261g - 5.67e-01"
"305";"CAGL0H08541g";"log(0.5H/0H)";"3.99e-01";"CAGL0H08541g - 3.99e-01"
"306";"CAGL0H08624g";"log(0.5H/0H)";"6.11e-02";"CAGL0H08624g - 6.11e-02"
"307";"CAGL0H08822g";"log(0.5H/0H)";"-9.06e-02";"CAGL0H08822g - -9.06e-02"
"308";"CAGL0H08844g";"log(0.5H/0H)";"1.55e+00";"CAGL0H08844g - 1.55e+00"
"309";"CAGL0H09064g";"log(0.5H/0H)";"8.03e-02";"CAGL0H09064g - 8.03e-02"
"310";"CAGL0H09460g";"log(0.5H/0H)";"7.10e-01";"CAGL0H09460g - 7.10e-01"
"311";"CAGL0H09592g";"log(0.5H/0H)";" NA";"CAGL0H09592g -  NA"
"312";"CAGL0H09614g";"log(0.5H/0H)";" NA";"CAGL0H09614g -  NA"
"313";"CAGL0H09944g";"log(0.5H/0H)";"1.86e+00";"CAGL0H09944g - 1.86e+00"
"314";"CAGL0H09966g";"log(0.5H/0H)";"1.02e+00";"CAGL0H09966g - 1.02e+00"
"315";"CAGL0H10010g";"log(0.5H/0H)";"2.26e+00";"CAGL0H10010g - 2.26e+00"
"316";"CAGL0H10076g";"log(0.5H/0H)";"1.16e+00";"CAGL0H10076g - 1.16e+00"
"317";"CAGL0H10142g";"log(0.5H/0H)";"-6.75e-01";"CAGL0H10142g - -6.75e-01"
"318";"CAGL0I00286g";"log(0.5H/0H)";"-1.55e+00";"CAGL0I00286g - -1.55e+00"
"319";"CAGL0I00462g";"log(0.5H/0H)";"-3.56e-01";"CAGL0I00462g - -3.56e-01"
"320";"CAGL0I00528g";"log(0.5H/0H)";"-1.31e-01";"CAGL0I00528g - -1.31e-01"
"321";"CAGL0I00550g";"log(0.5H/0H)";"-2.51e-01";"CAGL0I00550g - -2.51e-01"
"322";"CAGL0I00748g";"log(0.5H/0H)";"1.12e+00";"CAGL0I00748g - 1.12e+00"
"323";"CAGL0I00792g";"log(0.5H/0H)";"-1.18e-01";"CAGL0I00792g - -1.18e-01"
"324";"CAGL0I00814g";"log(0.5H/0H)";"-6.82e-01";"CAGL0I00814g - -6.82e-01"
"325";"CAGL0I01100g";"log(0.5H/0H)";"4.70e-01";"CAGL0I01100g - 4.70e-01"
"326";"CAGL0I01166g";"log(0.5H/0H)";"8.72e-01";"CAGL0I01166g - 8.72e-01"
"327";"CAGL0I01276g";"log(0.5H/0H)";"1.06e-01";"CAGL0I01276g - 1.06e-01"
"328";"CAGL0I01298g";"log(0.5H/0H)";"-1.10e-01";"CAGL0I01298g - -1.10e-01"
"329";"CAGL0I01408g";"log(0.5H/0H)";"6.29e-01";"CAGL0I01408g - 6.29e-01"
"330";"CAGL0I01980g";"log(0.5H/0H)";"3.67e-01";"CAGL0I01980g - 3.67e-01"
"331";"CAGL0I02024g";"log(0.5H/0H)";"-4.89e-01";"CAGL0I02024g - -4.89e-01"
"332";"CAGL0I02134g";"log(0.5H/0H)";"-2.25e-01";"CAGL0I02134g - -2.25e-01"
"333";"CAGL0I02486g";"log(0.5H/0H)";"1.48e-01";"CAGL0I02486g - 1.48e-01"
"334";"CAGL0I02508g";"log(0.5H/0H)";"1.92e-01";"CAGL0I02508g - 1.92e-01"
"335";"CAGL0I02530g";"log(0.5H/0H)";"5.14e-01";"CAGL0I02530g - 5.14e-01"
"336";"CAGL0I02728g";"log(0.5H/0H)";"-6.31e-01";"CAGL0I02728g - -6.31e-01"
"337";"CAGL0I03036g";"log(0.5H/0H)";"-4.99e-01";"CAGL0I03036g - -4.99e-01"
"338";"CAGL0I03080g";"log(0.5H/0H)";"1.39e-01";"CAGL0I03080g - 1.39e-01"
"339";"CAGL0I03190g";"log(0.5H/0H)";"4.21e-01";"CAGL0I03190g - 4.21e-01"
"340";"CAGL0I03234g";"log(0.5H/0H)";"-1.34e-01";"CAGL0I03234g - -1.34e-01"
"341";"CAGL0I03366g";"log(0.5H/0H)";"-5.72e-01";"CAGL0I03366g - -5.72e-01"
"342";"CAGL0I04004g";"log(0.5H/0H)";"-2.31e-01";"CAGL0I04004g - -2.31e-01"
"343";"CAGL0I04048g";"log(0.5H/0H)";"-5.03e-01";"CAGL0I04048g - -5.03e-01"
"344";"CAGL0I04328g";"log(0.5H/0H)";"-6.06e-01";"CAGL0I04328g - -6.06e-01"
"345";"CAGL0I04334g";"log(0.5H/0H)";"1.68e-01";"CAGL0I04334g - 1.68e-01"
"346";"CAGL0I04444g";"log(0.5H/0H)";"-5.80e-01";"CAGL0I04444g - -5.80e-01"
"347";"CAGL0I04686g";"log(0.5H/0H)";"6.19e-03";"CAGL0I04686g - 6.19e-03"
"348";"CAGL0I04730g";"log(0.5H/0H)";"-2.83e-01";"CAGL0I04730g - -2.83e-01"
"349";"CAGL0I04752g";"log(0.5H/0H)";"-5.20e-01";"CAGL0I04752g - -5.20e-01"
"350";"CAGL0I04906g";"log(0.5H/0H)";"1.39e+00";"CAGL0I04906g - 1.39e+00"
"351";"CAGL0I04972g";"log(0.5H/0H)";"-1.98e-01";"CAGL0I04972g - -1.98e-01"
"352";"CAGL0I04994g";"log(0.5H/0H)";"-7.02e-01";"CAGL0I04994g - -7.02e-01"
"353";"CAGL0I05060g";"log(0.5H/0H)";"-1.07e+00";"CAGL0I05060g - -1.07e+00"
"354";"CAGL0I05390g";"log(0.5H/0H)";"1.25e+00";"CAGL0I05390g - 1.25e+00"
"355";"CAGL0I05610g";"log(0.5H/0H)";"2.21e-01";"CAGL0I05610g - 2.21e-01"
"356";"CAGL0I05874g";"log(0.5H/0H)";"2.64e+00";"CAGL0I05874g - 2.64e+00"
"357";"CAGL0I05934g";"log(0.5H/0H)";"-3.07e-01";"CAGL0I05934g - -3.07e-01"
"358";"CAGL0I06006g";"log(0.5H/0H)";"-5.94e-01";"CAGL0I06006g - -5.94e-01"
"359";"CAGL0I06050g";"log(0.5H/0H)";"-2.98e+00";"CAGL0I06050g - -2.98e+00"
"360";"CAGL0I06182g";"log(0.5H/0H)";"-6.83e-02";"CAGL0I06182g - -6.83e-02"
"361";"CAGL0I06644g";"log(0.5H/0H)";"-8.36e-01";"CAGL0I06644g - -8.36e-01"
"362";"CAGL0I06743g";"log(0.5H/0H)";"1.53e+00";"CAGL0I06743g - 1.53e+00"
"363";"CAGL0I06831g";"log(0.5H/0H)";"1.88e-01";"CAGL0I06831g - 1.88e-01"
"364";"CAGL0I07249g";"log(0.5H/0H)";"1.15e+00";"CAGL0I07249g - 1.15e+00"
"365";"CAGL0I07491g";"log(0.5H/0H)";"2.51e+00";"CAGL0I07491g - 2.51e+00"
"366";"CAGL0I07843g";"log(0.5H/0H)";"3.67e-01";"CAGL0I07843g - 3.67e-01"
"367";"CAGL0I07887g";"log(0.5H/0H)";"1.72e+00";"CAGL0I07887g - 1.72e+00"
"368";"CAGL0I07969g";"log(0.5H/0H)";"-2.60e-01";"CAGL0I07969g - -2.60e-01"
"369";"CAGL0I08305g";"log(0.5H/0H)";"8.99e-01";"CAGL0I08305g - 8.99e-01"
"370";"CAGL0I08503g";"log(0.5H/0H)";"-1.15e+00";"CAGL0I08503g - -1.15e+00"
"371";"CAGL0I08547g";"log(0.5H/0H)";"-1.15e+00";"CAGL0I08547g - -1.15e+00"
"372";"CAGL0I08987g";"log(0.5H/0H)";"-8.65e-01";"CAGL0I08987g - -8.65e-01"
"373";"CAGL0I09009g";"log(0.5H/0H)";"8.78e-01";"CAGL0I09009g - 8.78e-01"
"374";"CAGL0I09086g";"log(0.5H/0H)";"1.59e+00";"CAGL0I09086g - 1.59e+00"
"375";"CAGL0I09284g";"log(0.5H/0H)";"3.94e-01";"CAGL0I09284g - 3.94e-01"
"376";"CAGL0I09328g";"log(0.5H/0H)";"-1.17e-01";"CAGL0I09328g - -1.17e-01"
"377";"CAGL0I09504g";"log(0.5H/0H)";"-6.86e-01";"CAGL0I09504g - -6.86e-01"
"378";"CAGL0I09702g";"log(0.5H/0H)";"-3.57e-01";"CAGL0I09702g - -3.57e-01"
"379";"CAGL0I09724g";"log(0.5H/0H)";"-2.54e+00";"CAGL0I09724g - -2.54e+00"
"380";"CAGL0I09790g";"log(0.5H/0H)";"-6.74e-01";"CAGL0I09790g - -6.74e-01"
"381";"CAGL0I10010g";"log(0.5H/0H)";"-1.04e+00";"CAGL0I10010g - -1.04e+00"
"382";"CAGL0I10147g";"log(0.5H/0H)";" NA";"CAGL0I10147g -  NA"
"383";"CAGL0I10384g";"log(0.5H/0H)";"-1.30e+00";"CAGL0I10384g - -1.30e+00"
"384";"CAGL0I10406g";"log(0.5H/0H)";"9.80e-01";"CAGL0I10406g - 9.80e-01"
"385";"CAGL0I10472g";"log(0.5H/0H)";"-2.39e-01";"CAGL0I10472g - -2.39e-01"
"386";"CAGL0I10670g";"log(0.5H/0H)";"-8.02e-01";"CAGL0I10670g - -8.02e-01"
"387";"CAGL0I10747g";"log(0.5H/0H)";"2.63e-01";"CAGL0I10747g - 2.63e-01"
"388";"CAGL0I10791g";"log(0.5H/0H)";"-3.85e-01";"CAGL0I10791g - -3.85e-01"
"389";"CAGL0J00363g";"log(0.5H/0H)";"-1.55e+00";"CAGL0J00363g - -1.55e+00"
"390";"CAGL0J00429g";"log(0.5H/0H)";"4.15e-02";"CAGL0J00429g - 4.15e-02"
"391";"CAGL0J00451g";"log(0.5H/0H)";"-6.08e-03";"CAGL0J00451g - -6.08e-03"
"392";"CAGL0J00473g";"log(0.5H/0H)";"-8.68e-01";"CAGL0J00473g - -8.68e-01"
"393";"CAGL0J00649g";"log(0.5H/0H)";"1.52e-01";"CAGL0J00649g - 1.52e-01"
"394";"CAGL0J00847g";"log(0.5H/0H)";"1.42e+00";"CAGL0J00847g - 1.42e+00"
"395";"CAGL0J01045g";"log(0.5H/0H)";"-6.73e-01";"CAGL0J01045g - -6.73e-01"
"396";"CAGL0J01441g";"log(0.5H/0H)";"5.39e-02";"CAGL0J01441g - 5.39e-02"
"397";"CAGL0J01848g";"log(0.5H/0H)";"-8.07e-01";"CAGL0J01848g - -8.07e-01"
"398";"CAGL0J02112g";"log(0.5H/0H)";"-3.85e-01";"CAGL0J02112g - -3.85e-01"
"399";"CAGL0J02530g";"log(0.5H/0H)";"-4.97e-01";"CAGL0J02530g - -4.97e-01"
"400";"CAGL0J02904g";"log(0.5H/0H)";"8.14e-01";"CAGL0J02904g - 8.14e-01"
"401";"CAGL0J03080g";"log(0.5H/0H)";"2.29e+00";"CAGL0J03080g - 2.29e+00"
"402";"CAGL0J03212g";"log(0.5H/0H)";"4.63e-01";"CAGL0J03212g - 4.63e-01"
"403";"CAGL0J03234g";"log(0.5H/0H)";"-4.80e-01";"CAGL0J03234g - -4.80e-01"
"404";"CAGL0J03762g";"log(0.5H/0H)";"5.00e-01";"CAGL0J03762g - 5.00e-01"
"405";"CAGL0J03806g";"log(0.5H/0H)";"5.61e-01";"CAGL0J03806g - 5.61e-01"
"406";"CAGL0J03894g";"log(0.5H/0H)";"-5.42e-01";"CAGL0J03894g - -5.42e-01"
"407";"CAGL0J03916g";"log(0.5H/0H)";"-1.73e-02";"CAGL0J03916g - -1.73e-02"
"408";"CAGL0J04004g";"log(0.5H/0H)";"9.31e-01";"CAGL0J04004g - 9.31e-01"
"409";"CAGL0J04070g";"log(0.5H/0H)";"-1.09e-01";"CAGL0J04070g - -1.09e-01"
"410";"CAGL0J04202g";"log(0.5H/0H)";"9.06e-02";"CAGL0J04202g - 9.06e-02"
"411";"CAGL0J04224g";"log(0.5H/0H)";"-3.00e-02";"CAGL0J04224g - -3.00e-02"
"412";"CAGL0J04268g";"log(0.5H/0H)";"-3.65e-01";"CAGL0J04268g - -3.65e-01"
"413";"CAGL0J04290g";"log(0.5H/0H)";"6.84e-01";"CAGL0J04290g - 6.84e-01"
"414";"CAGL0J04466g";"log(0.5H/0H)";"-7.59e-02";"CAGL0J04466g - -7.59e-02"
"415";"CAGL0J04576g";"log(0.5H/0H)";"-6.59e-01";"CAGL0J04576g - -6.59e-01"
"416";"CAGL0J04950g";"log(0.5H/0H)";"1.50e+00";"CAGL0J04950g - 1.50e+00"
"417";"CAGL0J05082g";"log(0.5H/0H)";"1.92e-01";"CAGL0J05082g - 1.92e-01"
"418";"CAGL0J05258g";"log(0.5H/0H)";"-9.38e-02";"CAGL0J05258g - -9.38e-02"
"419";"CAGL0J05390g";"log(0.5H/0H)";"7.09e-01";"CAGL0J05390g - 7.09e-01"
"420";"CAGL0J05478g";"log(0.5H/0H)";"-4.31e-01";"CAGL0J05478g - -4.31e-01"
"421";"CAGL0J05852g";"log(0.5H/0H)";"1.79e-01";"CAGL0J05852g - 1.79e-01"
"422";"CAGL0J05984g";"log(0.5H/0H)";"-1.26e+00";"CAGL0J05984g - -1.26e+00"
"423";"CAGL0J06374g";"log(0.5H/0H)";"-9.50e-02";"CAGL0J06374g - -9.50e-02"
"424";"CAGL0J06380g";"log(0.5H/0H)";"2.41e-01";"CAGL0J06380g - 2.41e-01"
"425";"CAGL0J06666g";"log(0.5H/0H)";"-8.50e-01";"CAGL0J06666g - -8.50e-01"
"426";"CAGL0J07062g";"log(0.5H/0H)";"-4.35e-01";"CAGL0J07062g - -4.35e-01"
"427";"CAGL0J07568g";"log(0.5H/0H)";"1.98e-01";"CAGL0J07568g - 1.98e-01"
"428";"CAGL0J07678g";"log(0.5H/0H)";"-2.75e-01";"CAGL0J07678g - -2.75e-01"
"429";"CAGL0J07766g";"log(0.5H/0H)";"-4.43e-01";"CAGL0J07766g - -4.43e-01"
"430";"CAGL0J07980g";"log(0.5H/0H)";"-4.74e-02";"CAGL0J07980g - -4.74e-02"
"431";"CAGL0J08547g";"log(0.5H/0H)";"-3.08e-01";"CAGL0J08547g - -3.08e-01"
"432";"CAGL0J08679g";"log(0.5H/0H)";"-2.62e-01";"CAGL0J08679g - -2.62e-01"
"433";"CAGL0J09240g";"log(0.5H/0H)";"-4.39e-01";"CAGL0J09240g - -4.39e-01"
"434";"CAGL0J09262g";"log(0.5H/0H)";"1.21e+00";"CAGL0J09262g - 1.21e+00"
"435";"CAGL0J09328g";"log(0.5H/0H)";"4.30e-01";"CAGL0J09328g - 4.30e-01"
"436";"CAGL0J09614g";"log(0.5H/0H)";"-3.80e-01";"CAGL0J09614g - -3.80e-01"
"437";"CAGL0J09724g";"log(0.5H/0H)";"-4.71e-01";"CAGL0J09724g - -4.71e-01"
"438";"CAGL0J09812g";"log(0.5H/0H)";"1.65e+00";"CAGL0J09812g - 1.65e+00"
"439";"CAGL0J09944g";"log(0.5H/0H)";"-3.64e+00";"CAGL0J09944g - -3.64e+00"
"440";"CAGL0J10010g";"log(0.5H/0H)";"-8.37e-01";"CAGL0J10010g - -8.37e-01"
"441";"CAGL0J10164g";"log(0.5H/0H)";"-5.48e-01";"CAGL0J10164g - -5.48e-01"
"442";"CAGL0J10362g";"log(0.5H/0H)";"-6.59e-01";"CAGL0J10362g - -6.59e-01"
"443";"CAGL0J10824g";"log(0.5H/0H)";"-2.60e-01";"CAGL0J10824g - -2.60e-01"
"444";"CAGL0J10846g";"log(0.5H/0H)";"6.82e-01";"CAGL0J10846g - 6.82e-01"
"445";"CAGL0J10978g";"log(0.5H/0H)";"2.29e+00";"CAGL0J10978g - 2.29e+00"
"446";"CAGL0J11132g";"log(0.5H/0H)";"1.25e+00";"CAGL0J11132g - 1.25e+00"
"447";"CAGL0J11682g";"log(0.5H/0H)";"1.08e-01";"CAGL0J11682g - 1.08e-01"
"448";"CAGL0J11792g";"log(0.5H/0H)";"-8.71e-01";"CAGL0J11792g - -8.71e-01"
"449";"CAGL0J11858g";"log(0.5H/0H)";"-4.12e-01";"CAGL0J11858g - -4.12e-01"
"450";"CAGL0K00110g";"log(0.5H/0H)";"-1.50e+00";"CAGL0K00110g - -1.50e+00"
"451";"CAGL0K00715g";"log(0.5H/0H)";"-8.82e-02";"CAGL0K00715g - -8.82e-02"
"452";"CAGL0K00847g";"log(0.5H/0H)";"4.17e-02";"CAGL0K00847g - 4.17e-02"
"453";"CAGL0K00869g";"log(0.5H/0H)";"-1.92e-01";"CAGL0K00869g - -1.92e-01"
"454";"CAGL0K01177g";"log(0.5H/0H)";"2.20e-01";"CAGL0K01177g - 2.20e-01"
"455";"CAGL0K01749g";"log(0.5H/0H)";"7.30e-01";"CAGL0K01749g - 7.30e-01"
"456";"CAGL0K01771g";"log(0.5H/0H)";"3.45e-02";"CAGL0K01771g - 3.45e-02"
"457";"CAGL0K01859g";"log(0.5H/0H)";"4.97e-02";"CAGL0K01859g - 4.97e-02"
"458";"CAGL0K02233g";"log(0.5H/0H)";"-4.87e-01";"CAGL0K02233g - -4.87e-01"
"459";"CAGL0K02409g";"log(0.5H/0H)";"2.43e-01";"CAGL0K02409g - 2.43e-01"
"460";"CAGL0K02629g";"log(0.5H/0H)";"-3.71e-02";"CAGL0K02629g - -3.71e-02"
"461";"CAGL0K02893g";"log(0.5H/0H)";"1.82e-01";"CAGL0K02893g - 1.82e-01"
"462";"CAGL0K03091g";"log(0.5H/0H)";"-5.07e-01";"CAGL0K03091g - -5.07e-01"
"463";"CAGL0K03421g";"log(0.5H/0H)";"7.62e-01";"CAGL0K03421g - 7.62e-01"
"464";"CAGL0K03459g";"log(0.5H/0H)";"-1.96e+00";"CAGL0K03459g - -1.96e+00"
"465";"CAGL0K04103g";"log(0.5H/0H)";"2.81e-01";"CAGL0K04103g - 2.81e-01"
"466";"CAGL0K04279g";"log(0.5H/0H)";"2.32e+00";"CAGL0K04279g - 2.32e+00"
"467";"CAGL0K04301g";"log(0.5H/0H)";"-1.44e+00";"CAGL0K04301g - -1.44e+00"
"468";"CAGL0K04367g";"log(0.5H/0H)";"-2.39e-01";"CAGL0K04367g - -2.39e-01"
"469";"CAGL0K04499g";"log(0.5H/0H)";"-9.67e-01";"CAGL0K04499g - -9.67e-01"
"470";"CAGL0K04719g";"log(0.5H/0H)";"5.62e-01";"CAGL0K04719g - 5.62e-01"
"471";"CAGL0K04851g";"log(0.5H/0H)";"8.99e-02";"CAGL0K04851g - 8.99e-02"
"472";"CAGL0K05137g";"log(0.5H/0H)";"5.11e-01";"CAGL0K05137g - 5.11e-01"
"473";"CAGL0K05247g";"log(0.5H/0H)";"8.24e-01";"CAGL0K05247g - 8.24e-01"
"474";"CAGL0K05357g";"log(0.5H/0H)";"-8.13e-01";"CAGL0K05357g - -8.13e-01"
"475";"CAGL0K05687g";"log(0.5H/0H)";"2.52e+00";"CAGL0K05687g - 2.52e+00"
"476";"CAGL0K05753g";"log(0.5H/0H)";"-4.00e-02";"CAGL0K05753g - -4.00e-02"
"477";"CAGL0K05813g";"log(0.5H/0H)";"3.29e-01";"CAGL0K05813g - 3.29e-01"
"478";"CAGL0K06061g";"log(0.5H/0H)";"-5.12e-02";"CAGL0K06061g - -5.12e-02"
"479";"CAGL0K06105g";"log(0.5H/0H)";"3.17e-01";"CAGL0K06105g - 3.17e-01"
"480";"CAGL0K06259g";"log(0.5H/0H)";"1.00e+00";"CAGL0K06259g - 1.00e+00"
"481";"CAGL0K06567g";"log(0.5H/0H)";"-1.13e-01";"CAGL0K06567g - -1.13e-01"
"482";"CAGL0K06633g";"log(0.5H/0H)";"1.28e-01";"CAGL0K06633g - 1.28e-01"
"483";"CAGL0K06677g";"log(0.5H/0H)";"-3.98e-01";"CAGL0K06677g - -3.98e-01"
"484";"CAGL0K07111g";"log(0.5H/0H)";"-4.08e-01";"CAGL0K07111g - -4.08e-01"
"485";"CAGL0K07183g";"log(0.5H/0H)";"-2.21e-01";"CAGL0K07183g - -2.21e-01"
"486";"CAGL0K07205g";"log(0.5H/0H)";"-1.08e+00";"CAGL0K07205g - -1.08e+00"
"487";"CAGL0K07436g";"log(0.5H/0H)";"-2.94e-02";"CAGL0K07436g - -2.94e-02"
"488";"CAGL0K07480g";"log(0.5H/0H)";"1.90e+00";"CAGL0K07480g - 1.90e+00"
"489";"CAGL0K07546g";"log(0.5H/0H)";"-3.67e-01";"CAGL0K07546g - -3.67e-01"
"490";"CAGL0K07590g";"log(0.5H/0H)";"1.38e+00";"CAGL0K07590g - 1.38e+00"
"491";"CAGL0K07678g";"log(0.5H/0H)";"3.52e-01";"CAGL0K07678g - 3.52e-01"
"492";"CAGL0K08184g";"log(0.5H/0H)";"9.84e-01";"CAGL0K08184g - 9.84e-01"
"493";"CAGL0K08206g";"log(0.5H/0H)";"2.99e-01";"CAGL0K08206g - 2.99e-01"
"494";"CAGL0K08338g";"log(0.5H/0H)";"-2.17e-01";"CAGL0K08338g - -2.17e-01"
"495";"CAGL0K08536g";"log(0.5H/0H)";"9.63e-01";"CAGL0K08536g - 9.63e-01"
"496";"CAGL0K08668g";"log(0.5H/0H)";"4.37e-01";"CAGL0K08668g - 4.37e-01"
"497";"CAGL0K08756g";"log(0.5H/0H)";"2.02e+00";"CAGL0K08756g - 2.02e+00"
"498";"CAGL0K09042g";"log(0.5H/0H)";"-8.14e-01";"CAGL0K09042g - -8.14e-01"
"499";"CAGL0K09372g";"log(0.5H/0H)";"-2.05e+00";"CAGL0K09372g - -2.05e+00"
"500";"CAGL0K09702g";"log(0.5H/0H)";"-3.20e-01";"CAGL0K09702g - -3.20e-01"
"501";"CAGL0K09724g";"log(0.5H/0H)";"8.34e-02";"CAGL0K09724g - 8.34e-02"
"502";"CAGL0K09988g";"log(0.5H/0H)";"4.21e-01";"CAGL0K09988g - 4.21e-01"
"503";"CAGL0K10340g";"log(0.5H/0H)";"-1.24e-01";"CAGL0K10340g - -1.24e-01"
"504";"CAGL0K10362g";"log(0.5H/0H)";"-1.07e+00";"CAGL0K10362g - -1.07e+00"
"505";"CAGL0K10428g";"log(0.5H/0H)";"2.33e-02";"CAGL0K10428g - 2.33e-02"
"506";"CAGL0K10736g";"log(0.5H/0H)";"6.06e-02";"CAGL0K10736g - 6.06e-02"
"507";"CAGL0K10780g";"log(0.5H/0H)";"-1.66e+00";"CAGL0K10780g - -1.66e+00"
"508";"CAGL0K10824g";"log(0.5H/0H)";"3.92e+00";"CAGL0K10824g - 3.92e+00"
"509";"CAGL0K10868g";"log(0.5H/0H)";"9.43e-01";"CAGL0K10868g - 9.43e-01"
"510";"CAGL0K11231g";"log(0.5H/0H)";"-2.54e-01";"CAGL0K11231g - -2.54e-01"
"511";"CAGL0K11616g";"log(0.5H/0H)";"2.13e-01";"CAGL0K11616g - 2.13e-01"
"512";"CAGL0K11858g";"log(0.5H/0H)";"1.05e+00";"CAGL0K11858g - 1.05e+00"
